"","V1"
"3869.txt",3
"386.txt",4
"3870.txt",2
"3871.txt",4
"3872.txt",2
"3873.txt",1
"3874.txt",4
"3875.txt",5
"3876.txt",2
"3877.txt",4
"3878.txt",4
"3879.txt",2
"387.txt",2
"3880.txt",3
"3881.txt",1
"3882.txt",3
"3883.txt",1
"3884.txt",1
"3885.txt",3
"3886.txt",1
"3887.txt",5
"3888.txt",5
"3889.txt",3
"388.txt",4
"3890.txt",1
"3891.txt",2
"3892.txt",3
"3893.txt",3
"3894.txt",1
"3895.txt",3
"3896.txt",3
"3897.txt",5
"3898.txt",1
"3899.txt",5
"389.txt",2
"38.txt",1
"3900.txt",1
"3901.txt",5
"3902.txt",4
"3903.txt",3
"3904.txt",2
"3905.txt",2
"3906.txt",5
"3907.txt",1
"3908.txt",3
"3909.txt",1
"390.txt",1
"3910.txt",5
"3911.txt",2
"3912.txt",1
"3913.txt",2
"3914.txt",3
"3915.txt",3
"3916.txt",1
"3917.txt",5
"3918.txt",5
"3919.txt",4
"391.txt",4
"3920.txt",3
"3921.txt",1
"3922.txt",1
"3923.txt",4
"3924.txt",1
"3925.txt",1
"3927.txt",4
"3928.txt",1
"3929.txt",5
"392.txt",2
"3930.txt",3
"3931.txt",1
"3932.txt",2
"3933.txt",1
"3934.txt",3
"3935.txt",5
"3936.txt",3
"3937.txt",1
"3938.txt",4
"3939.txt",2
"393.txt",5
"3940.txt",3
"3941.txt",1
"3942.txt",1
"3943.txt",3
"3944.txt",1
"3945.txt",2
"3946.txt",1
"3947.txt",1
"3948.txt",3
"3949.txt",1
"394.txt",1
"3950.txt",1
"3951.txt",3
"3952.txt",4
"3953.txt",2
"3954.txt",2
"3955.txt",2
"3956.txt",3
"3957.txt",3
"3958.txt",2
"3959.txt",2
"395.txt",1
"3960.txt",5
"3961.txt",3
"3962.txt",4
"3963.txt",3
"3964.txt",1
"3965.txt",1
"3966.txt",3
"3967.txt",1
"3968.txt",2
"3969.txt",4
"396.txt",2
"3970.txt",2
"3971.txt",5
"3972.txt",1
"3973.txt",4
"3974.txt",1
"3975.txt",4
"3976.txt",4
"3977.txt",1
"3978.txt",1
"3979.txt",1
"397.txt",4
"3980.txt",2
"3981.txt",5
"3982.txt",2
"3983.txt",1
"3984.txt",3
"3985.txt",2
"3986.txt",2
"3987.txt",3
"3988.txt",5
"3989.txt",5
"398.txt",4
"3990.txt",2
"3991.txt",5
"3992.txt",1
"3993.txt",5
"3994.txt",2
"3995.txt",1
"3996.txt",1
"3997.txt",3
"3998.txt",1
"3999.txt",2
"399.txt",4
"39.txt",3
"3.txt",2
"4000.txt",2
"4001.txt",1
"4002.txt",2
"4003.txt",1
"4004.txt",4
"4005.txt",2
"4006.txt",2
"4007.txt",2
"4008.txt",5
"4009.txt",4
"400.txt",4
"4010.txt",2
"4011.txt",1
"4012.txt",5
"4013.txt",3
"4014.txt",4
"4015.txt",1
"4016.txt",2
"4017.txt",3
"4018.txt",2
"4019.txt",4
"401.txt",2
"4020.txt",3
"4021.txt",3
"4022.txt",1
"4023.txt",3
"4024.txt",4
"4025.txt",2
"4026.txt",2
"4027.txt",5
"4028.txt",3
"4029.txt",3
"402.txt",4
"4030.txt",2
"4031.txt",3
"4032.txt",3
"4033.txt",2
"4034.txt",2
"4035.txt",2
"4036.txt",3
"4037.txt",3
"4038.txt",3
"4039.txt",3
"403.txt",4
"4040.txt",3
"4041.txt",3
"4042.txt",3
"4043.txt",3
"4044.txt",2
"4045.txt",3
"4046.txt",2
"4047.txt",3
"4048.txt",5
"4049.txt",2
"404.txt",4
"4050.txt",1
"4051.txt",3
"4052.txt",3
"4053.txt",3
"4054.txt",3
"4055.txt",3
"4056.txt",5
"4057.txt",3
"4058.txt",3
"4059.txt",3
"405.txt",2
"4060.txt",3
"4061.txt",4
"4062.txt",3
"4063.txt",4
"4064.txt",3
"4065.txt",3
"4066.txt",3
"4067.txt",3
"4068.txt",1
"4069.txt",1
"406.txt",4
"4070.txt",1
"4071.txt",5
"4072.txt",5
"4073.txt",5
"4074.txt",1
"4075.txt",3
"4076.txt",5
"4077.txt",1
"4078.txt",3
"4079.txt",3
"407.txt",4
"4080.txt",3
"4081.txt",2
"4082.txt",3
"4083.txt",5
"4084.txt",1
"4085.txt",3
"4086.txt",1
"4087.txt",3
"4088.txt",3
"4089.txt",3
"408.txt",4
"4090.txt",3
"4091.txt",3
"4092.txt",1
"4093.txt",2
"4094.txt",2
"4095.txt",1
"4096.txt",3
"4097.txt",3
"4098.txt",2
"4099.txt",4
"409.txt",2
"40.txt",2
"4100.txt",3
"4101.txt",3
"4102.txt",3
"4103.txt",3
"4104.txt",2
"4105.txt",3
"4106.txt",3
"4107.txt",3
"4108.txt",5
"4109.txt",3
"410.txt",4
"4110.txt",3
"4111.txt",3
"4112.txt",5
"4113.txt",3
"4115.txt",3
"4116.txt",3
"4117.txt",3
"4118.txt",3
"4119.txt",4
"4120.txt",3
"4121.txt",3
"4122.txt",5
"4123.txt",4
"4124.txt",3
"4125.txt",3
"4126.txt",5
"4127.txt",5
"4128.txt",3
"4129.txt",4
"412.txt",4
"4130.txt",5
"4131.txt",5
"4132.txt",3
"4133.txt",5
"4134.txt",5
"4135.txt",5
"4136.txt",4
"4137.txt",5
"4138.txt",3
"4139.txt",1
"413.txt",5
"4140.txt",5
"4141.txt",2
"4142.txt",2
"4143.txt",3
"4144.txt",3
"4145.txt",1
"4146.txt",3
"4147.txt",5
"4148.txt",5
"4149.txt",3
"414.txt",4
"4151.txt",3
"4152.txt",1
"4153.txt",4
"4154.txt",1
"4155.txt",3
"4156.txt",3
"4157.txt",3
"4158.txt",3
"4159.txt",2
"415.txt",5
"4160.txt",3
"4161.txt",3
"4162.txt",3
"4163.txt",2
"4164.txt",3
"4165.txt",3
"4166.txt",3
"4167.txt",3
"4168.txt",2
"4169.txt",3
"416.txt",4
"4170.txt",3
"4171.txt",3
"4172.txt",4
"4173.txt",3
"4174.txt",5
"4175.txt",2
"4176.txt",3
"4177.txt",3
"4178.txt",3
"4179.txt",3
"417.txt",5
"4180.txt",3
"4181.txt",1
"4182.txt",5
"4183.txt",3
"4184.txt",3
"4185.txt",5
"4186.txt",3
"4187.txt",1
"4188.txt",3
"4189.txt",2
"418.txt",5
"4190.txt",2
"4191.txt",3
"4192.txt",2
"4193.txt",3
"4194.txt",3
"4195.txt",2
"4196.txt",2
"4197.txt",4
"4198.txt",3
"4199.txt",4
"419.txt",1
"41.txt",1
"4200.txt",4
"4201.txt",4
"4202.txt",5
"4203.txt",3
"4204.txt",3
"4205.txt",1
"4206.txt",1
"4208.txt",2
"4209.txt",3
"420.txt",4
"4210.txt",3
"4211.txt",3
"4212.txt",3
"4213.txt",3
"4214.txt",5
"4215.txt",3
"4216.txt",2
"4217.txt",1
"4218.txt",3
"421.txt",1
"4220.txt",4
"4221.txt",4
"4222.txt",4
"4223.txt",3
"4224.txt",4
"4225.txt",2
"4226.txt",2
"4227.txt",1
"4228.txt",2
"4229.txt",2
"422.txt",1
"4230.txt",3
"4232.txt",1
"4233.txt",4
"4234.txt",1
"4235.txt",3
"4236.txt",4
"4237.txt",2
"4238.txt",2
"4239.txt",1
"423.txt",4
"4240.txt",4
"4241.txt",3
"4242.txt",3
"4243.txt",1
"4244.txt",2
"4245.txt",4
"4246.txt",4
"4247.txt",5
"4248.txt",1
"4249.txt",5
"424.txt",3
"4250.txt",1
"4251.txt",2
"4252.txt",2
"4253.txt",4
"4254.txt",4
"4255.txt",4
"4256.txt",2
"4257.txt",2
"4258.txt",4
"4259.txt",4
"425.txt",3
"4260.txt",4
"4261.txt",3
"4262.txt",5
"4263.txt",2
"4264.txt",4
"4265.txt",4
"4266.txt",1
"4267.txt",2
"4268.txt",4
"4269.txt",3
"426.txt",3
"4270.txt",5
"4271.txt",1
"4272.txt",3
"4273.txt",4
"4274.txt",2
"4275.txt",3
"4276.txt",4
"4277.txt",4
"4278.txt",2
"4279.txt",4
"427.txt",2
"4280.txt",2
"4281.txt",2
"4282.txt",1
"4283.txt",2
"4284.txt",2
"4285.txt",2
"4286.txt",4
"4287.txt",3
"4288.txt",2
"4289.txt",3
"428.txt",4
"4290.txt",2
"4291.txt",2
"4292.txt",2
"4293.txt",4
"4294.txt",2
"4295.txt",2
"4296.txt",5
"4297.txt",1
"4298.txt",1
"4299.txt",2
"429.txt",3
"42.txt",1
"4300.txt",5
"4301.txt",2
"4302.txt",1
"4303.txt",2
"4304.txt",1
"4306.txt",1
"4307.txt",4
"4309.txt",1
"430.txt",4
"4310.txt",1
"4311.txt",5
"4312.txt",2
"4313.txt",2
"4314.txt",5
"4315.txt",5
"4316.txt",1
"4317.txt",1
"4318.txt",2
"4319.txt",1
"431.txt",1
"4320.txt",4
"4321.txt",2
"4322.txt",4
"4323.txt",3
"4325.txt",3
"4326.txt",4
"4327.txt",1
"4328.txt",1
"4329.txt",1
"432.txt",2
"4330.txt",4
"4331.txt",2
"4332.txt",2
"4333.txt",1
"4334.txt",1
"4335.txt",1
"4336.txt",1
"4337.txt",1
"4338.txt",3
"4339.txt",3
"433.txt",4
"4340.txt",1
"4341.txt",1
"4342.txt",1
"4343.txt",5
"4344.txt",2
"4345.txt",1
"4346.txt",4
"4347.txt",4
"4348.txt",1
"4349.txt",4
"434.txt",5
"4350.txt",3
"4351.txt",2
"4352.txt",3
"4353.txt",3
"4354.txt",1
"4355.txt",5
"4356.txt",5
"4357.txt",2
"4358.txt",4
"4359.txt",4
"435.txt",2
"4360.txt",2
"4361.txt",1
"4362.txt",4
"4363.txt",1
"4364.txt",4
"4365.txt",5
"4366.txt",3
"4367.txt",3
"4368.txt",3
"4369.txt",5
"436.txt",3
"4370.txt",3
"4371.txt",1
"4372.txt",2
"4373.txt",1
"4374.txt",2
"4375.txt",5
"4378.txt",4
"4379.txt",1
"437.txt",1
"4380.txt",4
"4381.txt",1
"4382.txt",2
"4384.txt",3
"4385.txt",1
"4386.txt",2
"4387.txt",1
"4388.txt",1
"4389.txt",1
"438.txt",2
"4390.txt",2
"4392.txt",1
"4393.txt",5
"4394.txt",4
"4395.txt",5
"4396.txt",5
"4397.txt",1
"4398.txt",4
"4399.txt",2
"439.txt",1
"43.txt",3
"4400.txt",2
"4401.txt",5
"4402.txt",2
"4403.txt",1
"4404.txt",1
"4405.txt",4
"4406.txt",5
"4407.txt",5
"4408.txt",1
"4409.txt",4
"440.txt",4
"4410.txt",2
"4411.txt",4
"4412.txt",1
"4413.txt",4
"4414.txt",4
"4415.txt",1
"4416.txt",4
"4417.txt",2
"4418.txt",4
"4419.txt",4
"441.txt",4
"4420.txt",1
"4421.txt",4
"4422.txt",3
"4423.txt",4
"4424.txt",1
"4425.txt",4
"4426.txt",4
"4427.txt",2
"4428.txt",4
"4429.txt",4
"442.txt",5
"4430.txt",5
"4431.txt",1
"4432.txt",1
"4433.txt",3
"4434.txt",2
"4435.txt",1
"4436.txt",2
"4437.txt",2
"4438.txt",4
"4439.txt",4
"443.txt",2
"4440.txt",2
"4441.txt",1
"4442.txt",4
"4443.txt",5
"4444.txt",4
"4445.txt",3
"4446.txt",4
"4447.txt",5
"4448.txt",5
"4449.txt",4
"444.txt",1
"4450.txt",1
"4451.txt",5
"4452.txt",4
"4454.txt",3
"4455.txt",4
"4456.txt",4
"4457.txt",3
"4458.txt",1
"4459.txt",2
"445.txt",2
"4460.txt",4
"4461.txt",2
"4462.txt",1
"4463.txt",2
"4464.txt",4
"4465.txt",2
"4466.txt",2
"4467.txt",5
"4468.txt",5
"4469.txt",5
"446.txt",4
"4471.txt",1
"4472.txt",3
"4473.txt",1
"4474.txt",3
"4475.txt",2
"4476.txt",4
"4477.txt",1
"4478.txt",4
"4479.txt",2
"447.txt",2
"4480.txt",4
"4481.txt",1
"4483.txt",1
"4484.txt",4
"4485.txt",2
"4486.txt",4
"4487.txt",2
"4488.txt",1
"4489.txt",3
"448.txt",2
"4490.txt",2
"4491.txt",4
"4492.txt",2
"4493.txt",2
"4494.txt",4
"4495.txt",2
"4496.txt",2
"4497.txt",3
"4498.txt",2
"4499.txt",2
"449.txt",3
"44.txt",4
"4500.txt",5
"4501.txt",2
"4502.txt",5
"4503.txt",2
"4504.txt",5
"4505.txt",2
"4506.txt",2
"4507.txt",2
"4508.txt",2
"4509.txt",2
"450.txt",1
"4510.txt",4
"4511.txt",2
"4512.txt",2
"4513.txt",4
"4514.txt",2
"4515.txt",2
"4516.txt",2
"4517.txt",2
"4518.txt",2
"4519.txt",2
"451.txt",1
"4520.txt",1
"4521.txt",3
"4522.txt",2
"4523.txt",1
"4524.txt",4
"4525.txt",1
"4526.txt",1
"4527.txt",4
"4528.txt",2
"4529.txt",2
"452.txt",4
"4530.txt",1
"4531.txt",5
"4532.txt",5
"4533.txt",2
"4534.txt",3
"4535.txt",1
"4536.txt",5
"4537.txt",5
"4538.txt",1
"4539.txt",3
"453.txt",2
"4540.txt",5
"4541.txt",5
"4542.txt",5
"4543.txt",3
"4544.txt",4
"4545.txt",4
"4546.txt",3
"4547.txt",1
"4548.txt",1
"4549.txt",2
"454.txt",5
"4550.txt",2
"4551.txt",1
"4552.txt",4
"4553.txt",3
"4554.txt",4
"4555.txt",4
"4556.txt",3
"4557.txt",5
"4558.txt",2
"4559.txt",5
"455.txt",5
"4560.txt",5
"4561.txt",1
"4562.txt",4
"4563.txt",3
"4564.txt",5
"4565.txt",1
"4566.txt",5
"4567.txt",4
"4568.txt",4
"4569.txt",5
"456.txt",5
"4570.txt",4
"4571.txt",2
"4572.txt",4
"4573.txt",4
"4574.txt",4
"4575.txt",4
"4576.txt",4
"4577.txt",4
"4578.txt",4
"4579.txt",2
"457.txt",4
"4580.txt",4
"4581.txt",1
"4582.txt",3
"4583.txt",4
"4584.txt",4
"4585.txt",1
"4586.txt",1
"4587.txt",4
"4588.txt",4
"4589.txt",4
"458.txt",4
"4590.txt",2
"4591.txt",2
"4592.txt",1
"4593.txt",2
"4594.txt",5
"4595.txt",5
"4596.txt",4
"4597.txt",4
"4598.txt",2
"4599.txt",5
"459.txt",1
"45.txt",2
"4600.txt",1
"4601.txt",5
"4602.txt",2
"4603.txt",5
"4604.txt",4
"4605.txt",3
"4606.txt",2
"4607.txt",2
"4608.txt",4
"4609.txt",4
"460.txt",3
"4610.txt",5
"4611.txt",1
"4612.txt",3
"4613.txt",2
"4614.txt",4
"4615.txt",1
"4616.txt",5
"4617.txt",2
"4618.txt",1
"4619.txt",3
"461.txt",3
"4620.txt",2
"4621.txt",3
"4622.txt",2
"4623.txt",1
"4624.txt",1
"4625.txt",3
"4626.txt",4
"4627.txt",3
"4628.txt",1
"4629.txt",1
"462.txt",2
"4630.txt",3
"4631.txt",2
"4632.txt",3
"4633.txt",3
"4634.txt",2
"4635.txt",2
"4636.txt",1
"4637.txt",3
"4638.txt",3
"4639.txt",3
"463.txt",5
"4640.txt",2
"4641.txt",2
"4642.txt",3
"4644.txt",5
"4645.txt",3
"4646.txt",3
"4647.txt",3
"4648.txt",3
"4649.txt",4
"464.txt",1
"4650.txt",2
"4651.txt",1
"4652.txt",3
"4653.txt",1
"4654.txt",3
"4655.txt",3
"4656.txt",3
"4657.txt",5
"4658.txt",3
"4659.txt",1
"465.txt",4
"4660.txt",4
"4661.txt",4
"4662.txt",1
"4663.txt",4
"4664.txt",1
"4665.txt",5
"4666.txt",3
"4667.txt",2
"4668.txt",4
"466.txt",1
"4670.txt",2
"4671.txt",3
"4672.txt",3
"4673.txt",2
"4674.txt",3
"4675.txt",1
"4676.txt",3
"4677.txt",2
"4678.txt",2
"4679.txt",3
"467.txt",2
"4680.txt",4
"4681.txt",4
"4682.txt",4
"4683.txt",3
"4684.txt",3
"4685.txt",3
"4686.txt",3
"4687.txt",3
"4688.txt",3
"4689.txt",2
"468.txt",1
"4690.txt",5
"4691.txt",3
"4693.txt",3
"4694.txt",3
"4695.txt",1
"4696.txt",3
"4697.txt",3
"4698.txt",3
"4699.txt",3
"469.txt",4
"46.txt",4
"4700.txt",4
"4701.txt",1
"4702.txt",5
"4703.txt",3
"4704.txt",4
"4705.txt",2
"4706.txt",3
"4707.txt",1
"4708.txt",5
"470.txt",5
"4710.txt",3
"4712.txt",2
"4713.txt",1
"4714.txt",5
"4716.txt",3
"4717.txt",2
"4718.txt",3
"4719.txt",3
"471.txt",2
"4720.txt",3
"4721.txt",4
"4723.txt",2
"4724.txt",4
"4725.txt",3
"4726.txt",3
"4727.txt",3
"4728.txt",1
"4729.txt",5
"472.txt",4
"4730.txt",1
"4731.txt",5
"4732.txt",1
"4733.txt",1
"4734.txt",4
"4735.txt",1
"4736.txt",3
"4737.txt",3
"4738.txt",1
"4739.txt",5
"473.txt",1
"4740.txt",4
"4741.txt",5
"4742.txt",1
"4743.txt",4
"4744.txt",3
"4746.txt",3
"4747.txt",3
"4748.txt",4
"4749.txt",1
"474.txt",5
"4750.txt",2
"4751.txt",1
"4752.txt",5
"4753.txt",5
"4754.txt",1
"4755.txt",1
"4756.txt",1
"4757.txt",1
"4758.txt",4
"4759.txt",2
"475.txt",5
"4761.txt",1
"4762.txt",3
"4763.txt",1
"4764.txt",1
"4765.txt",2
"4766.txt",1
"4767.txt",3
"4768.txt",4
"4769.txt",1
"476.txt",5
"4770.txt",3
"4771.txt",1
"4772.txt",2
"4773.txt",4
"4774.txt",1
"4775.txt",3
"4776.txt",1
"4777.txt",4
"4778.txt",2
"4779.txt",1
"477.txt",5
"4780.txt",3
"4781.txt",5
"4782.txt",1
"4783.txt",2
"4784.txt",4
"4785.txt",1
"4786.txt",2
"4787.txt",1
"4788.txt",1
"4789.txt",1
"478.txt",2
"4790.txt",3
"4791.txt",4
"4792.txt",3
"4793.txt",2
"4794.txt",3
"4795.txt",1
"4796.txt",3
"4797.txt",2
"4798.txt",1
"4799.txt",4
"479.txt",1
"47.txt",4
"4800.txt",5
"4801.txt",4
"4802.txt",5
"4803.txt",1
"4804.txt",4
"4805.txt",3
"4806.txt",1
"4807.txt",4
"4808.txt",2
"4809.txt",4
"480.txt",4
"4810.txt",1
"4811.txt",2
"4812.txt",3
"4813.txt",4
"4814.txt",4
"4815.txt",4
"4816.txt",4
"4817.txt",5
"4818.txt",1
"4819.txt",4
"481.txt",3
"4820.txt",3
"4821.txt",5
"4822.txt",5
"4823.txt",1
"4824.txt",1
"4825.txt",1
"4826.txt",1
"4827.txt",1
"4828.txt",5
"4829.txt",3
"482.txt",1
"4830.txt",1
"4831.txt",4
"4832.txt",5
"4833.txt",3
"4834.txt",1
"4835.txt",3
"4836.txt",1
"4837.txt",1
"4838.txt",1
"4839.txt",1
"483.txt",5
"4840.txt",3
"4842.txt",5
"4843.txt",3
"4844.txt",1
"4845.txt",1
"4846.txt",3
"4847.txt",3
"4848.txt",3
"4849.txt",5
"484.txt",2
"4850.txt",1
"4851.txt",4
"4852.txt",5
"4853.txt",1
"4854.txt",3
"4855.txt",1
"4856.txt",1
"4857.txt",3
"4858.txt",1
"4859.txt",1
"485.txt",3
"4860.txt",3
"4861.txt",1
"4862.txt",3
"4863.txt",1
"4864.txt",4
"4865.txt",1
"4866.txt",1
"4867.txt",2
"4868.txt",1
"4869.txt",2
"486.txt",2
"4870.txt",1
"4871.txt",1
"4872.txt",1
"4873.txt",2
"4874.txt",1
"4875.txt",4
"4876.txt",1
"4877.txt",1
"4878.txt",1
"4879.txt",3
"487.txt",3
"4880.txt",3
"4881.txt",1
"4882.txt",1
"4883.txt",1
"4884.txt",1
"4885.txt",1
"4886.txt",1
"4887.txt",2
"4888.txt",1
"4889.txt",2
"488.txt",1
"4890.txt",1
"4891.txt",2
"4892.txt",3
"4893.txt",1
"4894.txt",5
"4895.txt",1
"4896.txt",1
"4897.txt",2
"4898.txt",4
"4899.txt",3
"489.txt",4
"48.txt",5
"4900.txt",5
"4901.txt",1
"4902.txt",3
"4903.txt",1
"4904.txt",2
"4905.txt",2
"4906.txt",1
"4907.txt",3
"4908.txt",4
"4909.txt",4
"490.txt",1
"4910.txt",2
"4911.txt",4
"4912.txt",5
"4913.txt",3
"4914.txt",2
"4915.txt",5
"4916.txt",5
"4918.txt",4
"4919.txt",2
"491.txt",5
"4920.txt",3
"4921.txt",3
"4922.txt",2
"4923.txt",3
"4924.txt",2
"4925.txt",2
"4926.txt",2
"4927.txt",2
"4928.txt",2
"4929.txt",4
"492.txt",5
"4930.txt",2
"4931.txt",2
"4932.txt",5
"4933.txt",1
"4934.txt",2
"4935.txt",1
"4936.txt",2
"4937.txt",1
"4938.txt",1
"4939.txt",1
"4940.txt",5
"4941.txt",2
"4942.txt",1
"4943.txt",1
"4944.txt",1
"4945.txt",5
"4946.txt",4
"4947.txt",2
"4948.txt",2
"4949.txt",1
"494.txt",5
"4950.txt",2
"4951.txt",3
"4952.txt",5
"4953.txt",5
"4954.txt",5
"4955.txt",2
"4956.txt",2
"4957.txt",5
"4958.txt",5
"4959.txt",5
"495.txt",4
"4960.txt",5
"4961.txt",3
"4962.txt",2
"4963.txt",4
"4964.txt",1
"4965.txt",5
"4966.txt",1
"4967.txt",2
"4968.txt",2
"4969.txt",5
"4970.txt",1
"4971.txt",2
"4972.txt",1
"4973.txt",4
"4974.txt",2
"4975.txt",2
"4976.txt",1
"4977.txt",3
"4978.txt",1
"4979.txt",1
"497.txt",2
"4980.txt",5
"4981.txt",5
"4982.txt",2
"4983.txt",3
"4984.txt",1
"4985.txt",3
"4987.txt",5
"4988.txt",5
"4989.txt",5
"498.txt",1
"4990.txt",5
"4991.txt",1
"4992.txt",1
"4993.txt",5
"4994.txt",5
"4995.txt",1
"4996.txt",1
"4997.txt",2
"4998.txt",2
"4999.txt",1
"499.txt",3
"49.txt",2
"4.txt",2
"5000.txt",1
"5001.txt",2
"5002.txt",3
"5003.txt",2
"5004.txt",1
"5005.txt",2
"5006.txt",1
"5007.txt",4
"5008.txt",4
"5009.txt",2
"500.txt",1
"5010.txt",2
"5011.txt",3
"5012.txt",5
"5013.txt",1
"5014.txt",3
"5015.txt",5
"5016.txt",4
"5017.txt",3
"5018.txt",3
"5019.txt",2
"501.txt",2
"5020.txt",2
"5021.txt",4
"5022.txt",2
"5023.txt",4
"5024.txt",1
"5025.txt",1
"5026.txt",5
"5027.txt",4
"5028.txt",1
"5029.txt",2
"502.txt",4
"5030.txt",2
"5031.txt",4
"5032.txt",2
"5033.txt",4
"5034.txt",2
"5035.txt",3
"5036.txt",2
"5037.txt",5
"5038.txt",1
"5039.txt",4
"5040.txt",4
"5041.txt",2
"5042.txt",2
"5043.txt",4
"5044.txt",2
"5045.txt",1
"5046.txt",4
"5047.txt",2
"5048.txt",4
"5049.txt",1
"504.txt",1
"5050.txt",2
"5051.txt",2
"5052.txt",5
"5053.txt",4
"5054.txt",5
"5055.txt",1
"5056.txt",3
"5057.txt",3
"5058.txt",4
"5059.txt",2
"505.txt",1
"5060.txt",3
"5061.txt",4
"5062.txt",2
"5063.txt",2
"5064.txt",4
"5065.txt",2
"5066.txt",4
"5067.txt",2
"5068.txt",5
"5069.txt",3
"506.txt",4
"5070.txt",2
"5071.txt",5
"5072.txt",4
"5073.txt",1
"5074.txt",5
"5075.txt",2
"5076.txt",5
"5077.txt",5
"5078.txt",5
"5079.txt",2
"507.txt",1
"5080.txt",5
"5081.txt",5
"5082.txt",2
"5083.txt",5
"5084.txt",4
"5085.txt",1
"5086.txt",1
"5087.txt",1
"5088.txt",3
"5089.txt",3
"508.txt",1
"5090.txt",3
"5091.txt",3
"5092.txt",1
"5093.txt",4
"5094.txt",5
"5095.txt",1
"5096.txt",2
"5097.txt",4
"5098.txt",4
"5099.txt",2
"509.txt",3
"50.txt",2
"5100.txt",4
"5101.txt",4
"5102.txt",4
"5103.txt",5
"5104.txt",2
"5105.txt",2
"5106.txt",1
"5107.txt",4
"5108.txt",4
"5109.txt",4
"510.txt",4
"5110.txt",4
"5111.txt",4
"5112.txt",2
"5113.txt",2
"5114.txt",4
"5115.txt",4
"5116.txt",1
"5117.txt",1
"5118.txt",4
"5119.txt",2
"511.txt",2
"5120.txt",4
"5121.txt",4
"5122.txt",4
"5123.txt",4
"5124.txt",4
"5125.txt",4
"5126.txt",3
"5127.txt",5
"5128.txt",2
"5129.txt",2
"512.txt",4
"5130.txt",5
"5131.txt",4
"5132.txt",1
"5133.txt",1
"5134.txt",4
"5135.txt",4
"5136.txt",1
"5137.txt",4
"5138.txt",1
"5139.txt",4
"513.txt",2
"5140.txt",2
"5141.txt",1
"5142.txt",5
"5143.txt",2
"5144.txt",1
"5145.txt",1
"5146.txt",1
"5147.txt",1
"5148.txt",4
"5149.txt",2
"514.txt",4
"5150.txt",4
"5151.txt",4
"5152.txt",4
"5153.txt",4
"5154.txt",2
"5155.txt",4
"5156.txt",1
"5157.txt",1
"5158.txt",4
"5159.txt",5
"515.txt",1
"5160.txt",4
"5161.txt",4
"5162.txt",4
"5163.txt",4
"5164.txt",4
"5165.txt",4
"5166.txt",4
"5167.txt",1
"5168.txt",4
"5169.txt",4
"516.txt",4
"5170.txt",3
"5171.txt",4
"5172.txt",2
"5173.txt",4
"5174.txt",4
"5175.txt",4
"5176.txt",4
"5177.txt",4
"5178.txt",1
"5179.txt",4
"517.txt",5
"5180.txt",4
"5181.txt",1
"5182.txt",1
"5183.txt",4
"5184.txt",1
"5185.txt",2
"5186.txt",1
"5187.txt",4
"5188.txt",3
"5189.txt",1
"518.txt",4
"5190.txt",5
"5191.txt",4
"5192.txt",5
"5193.txt",5
"5194.txt",5
"5195.txt",5
"5196.txt",1
"5197.txt",2
"5198.txt",5
"5199.txt",5
"519.txt",1
"51.txt",2
"5200.txt",4
"5201.txt",4
"5202.txt",5
"5203.txt",5
"5204.txt",1
"5205.txt",5
"5206.txt",1
"5207.txt",5
"5208.txt",4
"5209.txt",3
"520.txt",1
"5210.txt",3
"5211.txt",5
"5212.txt",4
"5213.txt",5
"5214.txt",3
"5215.txt",5
"5216.txt",3
"5217.txt",2
"5218.txt",1
"5219.txt",5
"521.txt",1
"5220.txt",4
"5221.txt",4
"5222.txt",4
"5223.txt",3
"5224.txt",4
"5225.txt",4
"5226.txt",2
"5227.txt",4
"5228.txt",2
"5229.txt",1
"522.txt",1
"5230.txt",4
"5231.txt",4
"5232.txt",1
"5233.txt",4
"5234.txt",4
"5235.txt",4
"5236.txt",3
"5237.txt",1
"5238.txt",2
"5239.txt",5
"523.txt",4
"5240.txt",3
"5241.txt",4
"5242.txt",2
"5243.txt",2
"5244.txt",2
"5245.txt",1
"5246.txt",3
"5247.txt",4
"5248.txt",2
"5249.txt",1
"524.txt",4
"5250.txt",3
"5251.txt",2
"5252.txt",3
"5253.txt",5
"5254.txt",2
"5255.txt",2
"5256.txt",2
"5257.txt",4
"5258.txt",4
"5259.txt",1
"525.txt",4
"5260.txt",4
"5261.txt",3
"5262.txt",1
"5263.txt",3
"5264.txt",2
"5265.txt",2
"5266.txt",5
"5267.txt",4
"5268.txt",5
"5269.txt",5
"526.txt",4
"5270.txt",2
"5271.txt",4
"5272.txt",1
"5273.txt",4
"5275.txt",4
"5276.txt",1
"5277.txt",4
"5278.txt",5
"5279.txt",4
"527.txt",1
"5280.txt",3
"5281.txt",3
"5282.txt",4
"5283.txt",4
"5284.txt",2
"5285.txt",5
"5286.txt",4
"5287.txt",2
"5288.txt",2
"5289.txt",2
"528.txt",1
"5290.txt",2
"5291.txt",5
"5292.txt",4
"5293.txt",1
"5294.txt",2
"5295.txt",5
"5296.txt",2
"5297.txt",1
"5298.txt",4
"5299.txt",1
"529.txt",1
"52.txt",2
"5300.txt",1
"5301.txt",1
"5302.txt",1
"5303.txt",1
"5304.txt",3
"5305.txt",1
"5306.txt",1
"5307.txt",1
"5308.txt",1
"5309.txt",2
"530.txt",2
"5310.txt",4
"5311.txt",4
