"","V1"
"3881.txt",6
"3882.txt",2
"3883.txt",6
"3884.txt",3
"3885.txt",7
"3886.txt",8
"3887.txt",8
"3888.txt",5
"3889.txt",6
"388.txt",4
"3890.txt",8
"3891.txt",6
"3892.txt",1
"3893.txt",6
"3894.txt",6
"3895.txt",6
"3896.txt",9
"3897.txt",4
"3898.txt",7
"3899.txt",3
"389.txt",5
"38.txt",3
"3900.txt",9
"3901.txt",9
"3902.txt",9
"3903.txt",2
"3904.txt",9
"3905.txt",3
"3906.txt",2
"3907.txt",3
"3908.txt",5
"3909.txt",8
"390.txt",8
"3910.txt",8
"3911.txt",8
"3912.txt",1
"3913.txt",3
"3914.txt",1
"3915.txt",2
"3916.txt",6
"3917.txt",9
"3918.txt",10
"3919.txt",3
"391.txt",7
"3920.txt",9
"3921.txt",8
"3922.txt",2
"3923.txt",9
"3924.txt",9
"3925.txt",9
"3926.txt",2
"3927.txt",4
"3928.txt",6
"3929.txt",4
"392.txt",3
"3930.txt",2
"3931.txt",2
"3932.txt",9
"3933.txt",6
"3934.txt",1
"3935.txt",4
"3936.txt",2
"3937.txt",9
"3938.txt",6
"3939.txt",5
"393.txt",8
"3940.txt",4
"3941.txt",4
"3942.txt",9
"3943.txt",8
"3944.txt",10
"3945.txt",7
"3946.txt",9
"3947.txt",10
"3948.txt",4
"3949.txt",9
"394.txt",10
"3950.txt",10
"3951.txt",9
"3952.txt",9
"3953.txt",10
"3954.txt",6
"3955.txt",9
"3956.txt",6
"3957.txt",7
"3958.txt",9
"3959.txt",8
"395.txt",2
"3960.txt",9
"3961.txt",9
"3962.txt",9
"3963.txt",9
"3964.txt",9
"3965.txt",2
"3966.txt",8
"3967.txt",9
"3968.txt",9
"3969.txt",9
"396.txt",2
"3970.txt",9
"3971.txt",1
"3972.txt",9
"3973.txt",10
"3974.txt",4
"3975.txt",5
"3976.txt",10
"3977.txt",9
"3978.txt",4
"3979.txt",2
"397.txt",3
"3980.txt",7
"3981.txt",4
"3982.txt",7
"3983.txt",5
"3984.txt",8
"3985.txt",9
"3986.txt",9
"3987.txt",6
"3988.txt",6
"3989.txt",2
"398.txt",5
"3990.txt",10
"3991.txt",9
"3992.txt",2
"3993.txt",3
"3994.txt",6
"3995.txt",6
"3996.txt",6
"3997.txt",10
"3998.txt",4
"3999.txt",5
"399.txt",3
"39.txt",8
"3.txt",2
"4000.txt",3
"4001.txt",4
"4002.txt",5
"4003.txt",7
"4004.txt",9
"4005.txt",7
"4006.txt",2
"4007.txt",6
"4008.txt",6
"4009.txt",9
"400.txt",1
"4010.txt",2
"4011.txt",7
"4012.txt",3
"4013.txt",7
"4014.txt",1
"4015.txt",9
"4016.txt",1
"4017.txt",8
"4018.txt",4
"4019.txt",10
"401.txt",3
"4020.txt",2
"4021.txt",5
"4022.txt",8
"4023.txt",9
"4024.txt",9
"4025.txt",5
"4026.txt",10
"4027.txt",4
"4028.txt",1
"4029.txt",7
"402.txt",1
"4030.txt",10
"4031.txt",10
"4032.txt",10
"4033.txt",3
"4034.txt",2
"4035.txt",3
"4036.txt",1
"4037.txt",4
"4038.txt",3
"4039.txt",1
"403.txt",5
"4040.txt",9
"4041.txt",3
"4042.txt",10
"4043.txt",10
"4044.txt",7
"4045.txt",7
"4046.txt",7
"4047.txt",7
"4048.txt",1
"4049.txt",5
"404.txt",4
"4050.txt",7
"4051.txt",7
"4052.txt",5
"4053.txt",5
"4054.txt",9
"4055.txt",8
"4056.txt",6
"4057.txt",6
"4058.txt",8
"4059.txt",6
"405.txt",8
"4060.txt",9
"4061.txt",6
"4062.txt",5
"4063.txt",9
"4064.txt",1
"4065.txt",10
"4066.txt",9
"4067.txt",1
"4068.txt",1
"4069.txt",6
"406.txt",6
"4070.txt",1
"4072.txt",8
"4073.txt",8
"4074.txt",7
"4075.txt",4
"4076.txt",10
"4077.txt",4
"4078.txt",8
"4079.txt",6
"407.txt",3
"4080.txt",8
"4081.txt",6
"4082.txt",1
"4083.txt",6
"4084.txt",3
"4085.txt",4
"4086.txt",1
"4087.txt",6
"4088.txt",6
"4089.txt",8
"408.txt",8
"4090.txt",7
"4091.txt",9
"4092.txt",5
"4093.txt",1
"4094.txt",7
"4096.txt",4
"4097.txt",7
"4098.txt",5
"4099.txt",3
"409.txt",10
"40.txt",4
"4100.txt",4
"4101.txt",1
"4102.txt",3
"4103.txt",5
"4104.txt",2
"4106.txt",10
"4107.txt",1
"4108.txt",10
"4109.txt",7
"410.txt",10
"4110.txt",9
"4111.txt",8
"4112.txt",7
"4113.txt",4
"4114.txt",5
"4115.txt",2
"4116.txt",10
"4117.txt",9
"4118.txt",3
"4119.txt",4
"411.txt",2
"4120.txt",10
"4121.txt",3
"4122.txt",4
"4123.txt",10
"4126.txt",1
"4127.txt",5
"4128.txt",10
"4129.txt",10
"412.txt",2
"4130.txt",1
"4131.txt",6
"4132.txt",3
"4133.txt",6
"4134.txt",3
"4135.txt",3
"4136.txt",3
"4137.txt",3
"4138.txt",5
"4139.txt",6
"413.txt",1
"4140.txt",2
"4141.txt",7
"4142.txt",3
"4143.txt",3
"4144.txt",6
"4145.txt",3
"4146.txt",1
"4147.txt",6
"4148.txt",5
"4149.txt",3
"414.txt",4
"4150.txt",1
"4151.txt",3
"4152.txt",3
"4153.txt",1
"4154.txt",3
"4155.txt",3
"4156.txt",3
"4157.txt",3
"4158.txt",3
"4159.txt",3
"415.txt",4
"4160.txt",2
"4161.txt",3
"4162.txt",4
"4163.txt",3
"4164.txt",6
"4165.txt",3
"4166.txt",7
"4167.txt",1
"4168.txt",3
"4169.txt",10
"416.txt",3
"4170.txt",6
"4171.txt",2
"4172.txt",3
"4173.txt",3
"4174.txt",5
"4175.txt",10
"4176.txt",7
"4177.txt",9
"4178.txt",2
"4179.txt",4
"417.txt",2
"4180.txt",1
"4181.txt",7
"4182.txt",7
"4183.txt",3
"4184.txt",4
"4185.txt",3
"4186.txt",3
"4187.txt",8
"4188.txt",6
"4189.txt",2
"418.txt",4
"4190.txt",3
"4191.txt",6
"4192.txt",1
"4193.txt",1
"4194.txt",4
"4195.txt",3
"4196.txt",3
"4197.txt",3
"4198.txt",5
"4199.txt",4
"419.txt",1
"41.txt",4
"4200.txt",1
"4201.txt",5
"4202.txt",4
"4203.txt",3
"4204.txt",2
"4205.txt",2
"4206.txt",3
"4207.txt",6
"4208.txt",3
"4209.txt",3
"420.txt",8
"4210.txt",4
"4211.txt",7
"4212.txt",1
"4213.txt",6
"4214.txt",8
"4215.txt",6
"4216.txt",7
"4217.txt",1
"4218.txt",2
"4219.txt",4
"421.txt",5
"4220.txt",4
"4221.txt",4
"4222.txt",5
"4223.txt",6
"4224.txt",4
"4225.txt",6
"4226.txt",6
"4227.txt",5
"4228.txt",10
"4229.txt",7
"422.txt",5
"4230.txt",4
"4231.txt",4
"4232.txt",3
"4233.txt",3
"4234.txt",4
"4235.txt",6
"4236.txt",10
"4237.txt",2
"4238.txt",10
"4239.txt",7
"423.txt",10
"4240.txt",9
"4241.txt",9
"4242.txt",9
"4243.txt",2
"4244.txt",9
"4245.txt",7
"4246.txt",1
"4247.txt",3
"4248.txt",7
"4249.txt",7
"424.txt",9
"4250.txt",7
"4251.txt",9
"4252.txt",7
"4253.txt",2
"4254.txt",2
"4255.txt",6
"4256.txt",1
"4257.txt",3
"4258.txt",9
"4259.txt",4
"425.txt",8
"4260.txt",6
"4261.txt",9
"4262.txt",6
"4263.txt",9
"4264.txt",7
"4265.txt",9
"4266.txt",2
"4267.txt",2
"4268.txt",9
"4269.txt",6
"426.txt",2
"4270.txt",6
"4271.txt",6
"4272.txt",5
"4273.txt",2
"4274.txt",3
"4275.txt",6
"4276.txt",9
"4277.txt",2
"4278.txt",2
"4279.txt",4
"427.txt",8
"4280.txt",9
"4281.txt",8
"4282.txt",9
"428.txt",8
"429.txt",6
"42.txt",8
"430.txt",8
"431.txt",7
"432.txt",7
"433.txt",7
"434.txt",8
"435.txt",4
"436.txt",2
"437.txt",4
"438.txt",5
"439.txt",9
"43.txt",2
"440.txt",10
"441.txt",7
"442.txt",7
"443.txt",2
"444.txt",3
"445.txt",5
"446.txt",2
"447.txt",4
"448.txt",4
"449.txt",5
"44.txt",2
"450.txt",4
"451.txt",3
"452.txt",5
"453.txt",4
"454.txt",1
"455.txt",3
"456.txt",3
"457.txt",2
"458.txt",7
"459.txt",3
"45.txt",3
"460.txt",3
"461.txt",3
"462.txt",1
"463.txt",2
"464.txt",1
"465.txt",2
"466.txt",8
"467.txt",10
"468.txt",5
"469.txt",8
"46.txt",6
"470.txt",5
"471.txt",7
"472.txt",1
"473.txt",2
"474.txt",7
"475.txt",8
"476.txt",7
"477.txt",1
"478.txt",6
"479.txt",5
"47.txt",3
"480.txt",2
"481.txt",6
"482.txt",1
"483.txt",6
"484.txt",5
"485.txt",9
"486.txt",9
"487.txt",7
"488.txt",1
"489.txt",9
"48.txt",3
"490.txt",2
"491.txt",9
"492.txt",1
"493.txt",4
"494.txt",2
"495.txt",2
"496.txt",5
"497.txt",4
"498.txt",2
"499.txt",7
"49.txt",2
"4.txt",1
"500.txt",1
"501.txt",2
"502.txt",7
"503.txt",8
"504.txt",1
"505.txt",5
"506.txt",10
"507.txt",9
"508.txt",2
"509.txt",8
"50.txt",10
"510.txt",5
"511.txt",1
"512.txt",3
"513.txt",10
"514.txt",8
"515.txt",2
"516.txt",3
"517.txt",4
"518.txt",8
"519.txt",9
"51.txt",6
"520.txt",8
"521.txt",5
"522.txt",2
"523.txt",6
"524.txt",7
"525.txt",10
"526.txt",1
"527.txt",3
"528.txt",3
"529.txt",3
"52.txt",2
"530.txt",2
"531.txt",4
"532.txt",6
"533.txt",2
"534.txt",2
"535.txt",3
"536.txt",8
"537.txt",8
"538.txt",9
"539.txt",2
"53.txt",2
"540.txt",6
"541.txt",6
"542.txt",10
"543.txt",2
"544.txt",1
"545.txt",2
"546.txt",10
"547.txt",8
"548.txt",6
"549.txt",5
"54.txt",6
"550.txt",4
"551.txt",4
"552.txt",3
"553.txt",1
"554.txt",3
"555.txt",10
"556.txt",1
"557.txt",4
"558.txt",3
"559.txt",1
"55.txt",2
"560.txt",9
"561.txt",3
"562.txt",2
"563.txt",8
"564.txt",2
"565.txt",6
"566.txt",2
"567.txt",7
"568.txt",8
"569.txt",5
"56.txt",1
"570.txt",8
"571.txt",8
"572.txt",1
"573.txt",3
"574.txt",8
"575.txt",8
"576.txt",5
"577.txt",8
"578.txt",8
"579.txt",8
"57.txt",6
"580.txt",8
"581.txt",3
"582.txt",7
"583.txt",2
"584.txt",7
"585.txt",8
"586.txt",1
"587.txt",1
"588.txt",6
"589.txt",2
"58.txt",10
"591.txt",2
"592.txt",8
"593.txt",4
"594.txt",8
"595.txt",5
"596.txt",4
"597.txt",7
"598.txt",8
"599.txt",8
"59.txt",7
"5.txt",3
"600.txt",4
"601.txt",3
"602.txt",8
"603.txt",3
"604.txt",3
"605.txt",8
"606.txt",2
"607.txt",2
"608.txt",2
"609.txt",8
"60.txt",9
"610.txt",2
"611.txt",8
"612.txt",5
"613.txt",5
"614.txt",8
"615.txt",7
"616.txt",7
"617.txt",3
"618.txt",1
"619.txt",6
"61.txt",4
"620.txt",7
"621.txt",9
"622.txt",2
"623.txt",4
"624.txt",10
"625.txt",4
"626.txt",4
"627.txt",8
"628.txt",3
"629.txt",2
"62.txt",10
"630.txt",2
"631.txt",4
"632.txt",3
"633.txt",6
"634.txt",1
"635.txt",4
"636.txt",3
"637.txt",8
"638.txt",2
"639.txt",3
"63.txt",9
"640.txt",4
"641.txt",5
"642.txt",7
"643.txt",3
"644.txt",3
"645.txt",4
"646.txt",3
"647.txt",7
"648.txt",3
"649.txt",8
"64.txt",7
"650.txt",5
"651.txt",3
"652.txt",6
"653.txt",6
"654.txt",8
"655.txt",5
"656.txt",8
"657.txt",4
"658.txt",3
"659.txt",8
"65.txt",2
"660.txt",10
"661.txt",8
"662.txt",8
"664.txt",1
"665.txt",6
"666.txt",3
"667.txt",4
"668.txt",1
"669.txt",2
"66.txt",10
"670.txt",6
"671.txt",2
"672.txt",4
"673.txt",3
"674.txt",2
"675.txt",10
"676.txt",6
"677.txt",3
"678.txt",10
"679.txt",7
"67.txt",1
"680.txt",7
"681.txt",7
"682.txt",6
"683.txt",7
"684.txt",7
"685.txt",1
"686.txt",7
"687.txt",1
"688.txt",6
"689.txt",1
"68.txt",1
"690.txt",6
"691.txt",7
"692.txt",8
"693.txt",3
"694.txt",5
"695.txt",8
"696.txt",7
"697.txt",10
"699.txt",10
"69.txt",2
"6.txt",3
"700.txt",6
"701.txt",6
"702.txt",6
"703.txt",3
"704.txt",8
"705.txt",5
"706.txt",2
"707.txt",6
"708.txt",4
"709.txt",4
"70.txt",10
"710.txt",1
"711.txt",7
"712.txt",6
"714.txt",6
"715.txt",9
"716.txt",9
"717.txt",3
"718.txt",5
"719.txt",6
"71.txt",3
"720.txt",6
"721.txt",6
"722.txt",1
"723.txt",1
"724.txt",3
"725.txt",4
"726.txt",1
"727.txt",3
"729.txt",3
"72.txt",8
"730.txt",3
"731.txt",6
"732.txt",5
"733.txt",10
"734.txt",4
"736.txt",8
"737.txt",10
"738.txt",3
"73.txt",5
"740.txt",8
"741.txt",5
"742.txt",4
"743.txt",10
"745.txt",3
"746.txt",6
"747.txt",2
"748.txt",4
"749.txt",6
"74.txt",7
"750.txt",9
"751.txt",1
"752.txt",7
"753.txt",6
"754.txt",2
"755.txt",3
"757.txt",2
"758.txt",1
"75.txt",8
"760.txt",10
"761.txt",3
"762.txt",1
"763.txt",1
"764.txt",7
"765.txt",7
"766.txt",7
"768.txt",2
"769.txt",3
"76.txt",10
"770.txt",3
"771.txt",3
"772.txt",2
"773.txt",5
"774.txt",6
"775.txt",3
"776.txt",1
"777.txt",7
"778.txt",8
"779.txt",3
"77.txt",1
"780.txt",1
"781.txt",3
"782.txt",3
"783.txt",7
"784.txt",1
"785.txt",6
"786.txt",4
"787.txt",5
"788.txt",1
"789.txt",5
"78.txt",10
"790.txt",6
"791.txt",5
"792.txt",9
"793.txt",9
"794.txt",5
"795.txt",1
"796.txt",5
"797.txt",5
"798.txt",5
"799.txt",9
"79.txt",3
"7.txt",4
"800.txt",9
"801.txt",1
"802.txt",9
"803.txt",5
"804.txt",9
"805.txt",5
"806.txt",5
"807.txt",4
"808.txt",2
"809.txt",10
"80.txt",4
"810.txt",9
"811.txt",5
"812.txt",6
"813.txt",5
"814.txt",5
"815.txt",5
"816.txt",4
"817.txt",5
"818.txt",4
"819.txt",3
"81.txt",9
"820.txt",4
"821.txt",5
"822.txt",5
"823.txt",5
"824.txt",5
"825.txt",5
"826.txt",1
"827.txt",1
"828.txt",6
"829.txt",5
"82.txt",7
"830.txt",6
"831.txt",5
"832.txt",10
"833.txt",5
"834.txt",1
"835.txt",2
"836.txt",9
"837.txt",10
"838.txt",4
"839.txt",10
"83.txt",7
"840.txt",6
"841.txt",5
"842.txt",6
"843.txt",8
"844.txt",1
"845.txt",5
"846.txt",1
"847.txt",2
"849.txt",5
"84.txt",9
"850.txt",1
"851.txt",5
"852.txt",4
"853.txt",5
"854.txt",5
"855.txt",5
"856.txt",4
"857.txt",4
"858.txt",7
"859.txt",5
"85.txt",7
"860.txt",4
"861.txt",2
"862.txt",1
"863.txt",5
"864.txt",4
"865.txt",2
"866.txt",4
"867.txt",5
"868.txt",9
"869.txt",1
"86.txt",6
"870.txt",4
"871.txt",4
"872.txt",2
"873.txt",5
"874.txt",3
"875.txt",5
"876.txt",5
"877.txt",5
"878.txt",5
"879.txt",5
"87.txt",7
"880.txt",5
"881.txt",2
"882.txt",2
"883.txt",1
"884.txt",9
"885.txt",2
"886.txt",2
"887.txt",2
"888.txt",1
"889.txt",8
"88.txt",8
"890.txt",9
"891.txt",8
"892.txt",3
"893.txt",8
"894.txt",4
"895.txt",8
"896.txt",2
"897.txt",2
"898.txt",1
"899.txt",1
"89.txt",1
"8.txt",8
"900.txt",4
"901.txt",3
"902.txt",8
"903.txt",3
"904.txt",4
"905.txt",8
"906.txt",8
"907.txt",1
"908.txt",4
"909.txt",2
"90.txt",2
"910.txt",2
"911.txt",10
"912.txt",5
"913.txt",8
"914.txt",2
"915.txt",1
"916.txt",4
"917.txt",3
"918.txt",1
"919.txt",8
"920.txt",1
"921.txt",4
"922.txt",4
"923.txt",1
"924.txt",5
"925.txt",6
"926.txt",3
"927.txt",5
"928.txt",1
"929.txt",5
"92.txt",4
"930.txt",5
"931.txt",10
"932.txt",5
"933.txt",5
"934.txt",5
"935.txt",5
"937.txt",5
"938.txt",5
"939.txt",5
"93.txt",5
"940.txt",5
"941.txt",3
"942.txt",7
"943.txt",3
"944.txt",2
"945.txt",3
"946.txt",6
"947.txt",2
"948.txt",3
"949.txt",1
"94.txt",3
"950.txt",5
"951.txt",1
"952.txt",5
"953.txt",7
"954.txt",2
"955.txt",5
"956.txt",8
"957.txt",5
"958.txt",5
"959.txt",6
"95.txt",1
"960.txt",3
"961.txt",2
"962.txt",6
"963.txt",1
"964.txt",5
"965.txt",5
"966.txt",3
"967.txt",2
"968.txt",5
"969.txt",9
"96.txt",2
"970.txt",4
"971.txt",1
"972.txt",5
"973.txt",10
"974.txt",4
"975.txt",5
"976.txt",4
"977.txt",2
"978.txt",4
"979.txt",5
"97.txt",1
"980.txt",2
"981.txt",2
"982.txt",2
"983.txt",7
"984.txt",10
"985.txt",5
"986.txt",7
"987.txt",1
"988.txt",2
"989.txt",2
"98.txt",6
"990.txt",7
"991.txt",1
"992.txt",2
"993.txt",4
"994.txt",10
"995.txt",6
"996.txt",7
"997.txt",2
"998.txt",7
"999.txt",7
"99.txt",2
"9.txt",5
