"","V1"
"3872.txt",1
"3873.txt",1
"3874.txt",2
"3875.txt",2
"3876.txt",2
"3877.txt",1
"3878.txt",8
"3879.txt",9
"387.txt",2
"3880.txt",4
"3881.txt",1
"3882.txt",1
"3883.txt",10
"3884.txt",1
"3885.txt",4
"3886.txt",2
"3887.txt",8
"3888.txt",2
"3889.txt",5
"3890.txt",3
"3891.txt",2
"3892.txt",3
"3893.txt",8
"3894.txt",2
"3895.txt",3
"3896.txt",6
"3897.txt",4
"3898.txt",5
"3899.txt",5
"389.txt",5
"38.txt",4
"3900.txt",1
"3901.txt",8
"3902.txt",8
"3903.txt",9
"3904.txt",2
"3905.txt",1
"3906.txt",3
"3907.txt",3
"3908.txt",5
"3909.txt",2
"390.txt",9
"3910.txt",1
"3911.txt",7
"3912.txt",9
"3913.txt",1
"3915.txt",3
"3916.txt",9
"3917.txt",1
"3918.txt",7
"3919.txt",9
"391.txt",4
"3920.txt",3
"3921.txt",6
"3922.txt",1
"3923.txt",7
"3924.txt",3
"3925.txt",7
"3926.txt",7
"3927.txt",4
"3928.txt",1
"3929.txt",6
"392.txt",2
"3930.txt",1
"3931.txt",1
"3932.txt",10
"3933.txt",4
"3934.txt",4
"3935.txt",6
"3936.txt",3
"3937.txt",10
"3938.txt",1
"3939.txt",5
"393.txt",4
"3940.txt",10
"3941.txt",2
"3942.txt",1
"3943.txt",10
"3944.txt",3
"3945.txt",2
"3946.txt",8
"3947.txt",1
"3948.txt",10
"3949.txt",6
"394.txt",2
"3950.txt",2
"3951.txt",5
"3952.txt",5
"3953.txt",1
"3954.txt",5
"3955.txt",1
"3956.txt",2
"3957.txt",10
"3958.txt",5
"3959.txt",4
"395.txt",9
"3960.txt",1
"3961.txt",1
"3962.txt",2
"3963.txt",1
"3964.txt",1
"3965.txt",6
"3966.txt",8
"3967.txt",2
"3968.txt",3
"3969.txt",9
"396.txt",10
"3970.txt",1
"3971.txt",8
"3972.txt",7
"3973.txt",4
"3974.txt",3
"3975.txt",7
"3976.txt",1
"3977.txt",7
"3978.txt",8
"3979.txt",5
"397.txt",4
"3980.txt",7
"3981.txt",5
"3982.txt",1
"3983.txt",7
"3984.txt",7
"3985.txt",3
"3986.txt",3
"3987.txt",7
"3988.txt",4
"3989.txt",6
"398.txt",2
"3990.txt",5
"3991.txt",3
"3992.txt",7
"3993.txt",7
"3994.txt",7
"3995.txt",4
"3996.txt",5
"3997.txt",5
"3998.txt",4
"3999.txt",10
"399.txt",4
"39.txt",4
"3.txt",4
"4000.txt",5
"4001.txt",10
"4002.txt",7
"4003.txt",7
"4004.txt",7
"4005.txt",3
"4006.txt",2
"4007.txt",7
"4008.txt",7
"4009.txt",9
"400.txt",3
"4011.txt",7
"4012.txt",3
"4013.txt",7
"4014.txt",10
"4015.txt",1
"4016.txt",8
"4017.txt",3
"4018.txt",7
"4019.txt",7
"401.txt",4
"4020.txt",9
"4021.txt",3
"4022.txt",7
"4023.txt",7
"4024.txt",3
"4025.txt",10
"4026.txt",2
"4027.txt",1
"4028.txt",8
"4029.txt",10
"402.txt",4
"4030.txt",7
"4031.txt",3
"4032.txt",2
"4033.txt",7
"4034.txt",10
"4035.txt",7
"4036.txt",6
"4037.txt",3
"4038.txt",9
"4039.txt",3
"403.txt",3
"4040.txt",7
"4041.txt",7
"4042.txt",10
"4043.txt",9
"4044.txt",7
"4045.txt",7
"4046.txt",3
"4047.txt",7
"4048.txt",3
"4049.txt",3
"404.txt",4
"4050.txt",7
"405.txt",1
"406.txt",4
"407.txt",4
"408.txt",4
"409.txt",4
"40.txt",7
"410.txt",1
"411.txt",3
"412.txt",4
"413.txt",3
"414.txt",6
"415.txt",3
"416.txt",7
"417.txt",4
"418.txt",3
"419.txt",7
"41.txt",4
"420.txt",4
"421.txt",4
"422.txt",2
"423.txt",5
"424.txt",2
"425.txt",2
"426.txt",2
"427.txt",10
"428.txt",3
"429.txt",3
"42.txt",4
"430.txt",4
"431.txt",3
"432.txt",3
"433.txt",5
"434.txt",3
"435.txt",4
"436.txt",10
"437.txt",3
"438.txt",4
"439.txt",5
"43.txt",3
"440.txt",3
"441.txt",2
"442.txt",4
"443.txt",4
"444.txt",4
"445.txt",10
"446.txt",5
"447.txt",10
"448.txt",4
"449.txt",4
"44.txt",6
"450.txt",3
"451.txt",4
"452.txt",4
"453.txt",1
"454.txt",4
"455.txt",1
"456.txt",7
"457.txt",10
"458.txt",4
"459.txt",2
"45.txt",1
"460.txt",4
"461.txt",10
"462.txt",2
"463.txt",2
"464.txt",3
"465.txt",4
"466.txt",7
"467.txt",4
"468.txt",3
"469.txt",1
"46.txt",2
"470.txt",9
"471.txt",1
"472.txt",9
"473.txt",9
"474.txt",1
"475.txt",1
"476.txt",2
"477.txt",1
"478.txt",4
"479.txt",2
"47.txt",8
"480.txt",10
"481.txt",5
"482.txt",2
"483.txt",9
"484.txt",4
"485.txt",2
"486.txt",4
"487.txt",4
"488.txt",4
"489.txt",1
"48.txt",4
"490.txt",10
"491.txt",1
"492.txt",3
"493.txt",9
"494.txt",9
"495.txt",8
"496.txt",5
"497.txt",4
"498.txt",1
"499.txt",2
"49.txt",4
"4.txt",1
"500.txt",3
"501.txt",2
"502.txt",2
"503.txt",5
"504.txt",10
"505.txt",1
"506.txt",5
"507.txt",8
"508.txt",3
"509.txt",1
"50.txt",8
"510.txt",4
"511.txt",8
"512.txt",3
"513.txt",4
"514.txt",1
"515.txt",7
"516.txt",4
"517.txt",6
"518.txt",4
"519.txt",1
"51.txt",10
"520.txt",4
"521.txt",3
"522.txt",4
"523.txt",4
"524.txt",4
"525.txt",6
"526.txt",2
"527.txt",1
"528.txt",1
"529.txt",2
"52.txt",4
"530.txt",2
"531.txt",6
"532.txt",6
"533.txt",9
"534.txt",6
"535.txt",4
"536.txt",1
"537.txt",4
"538.txt",9
"539.txt",2
"53.txt",4
"540.txt",4
"541.txt",3
"542.txt",6
"543.txt",7
"544.txt",3
"545.txt",6
"546.txt",3
"547.txt",6
"548.txt",4
"549.txt",3
"54.txt",4
"550.txt",1
"551.txt",4
"552.txt",6
"553.txt",10
"554.txt",6
"555.txt",6
"556.txt",6
"557.txt",6
"558.txt",3
"559.txt",1
"55.txt",8
"560.txt",4
"561.txt",6
"562.txt",7
"563.txt",2
"564.txt",8
"565.txt",6
"566.txt",6
"567.txt",1
"568.txt",6
"569.txt",1
"56.txt",2
"570.txt",2
"571.txt",2
"572.txt",4
"573.txt",1
"574.txt",6
"575.txt",6
"576.txt",1
"577.txt",10
"578.txt",6
"579.txt",2
"57.txt",4
"580.txt",6
"581.txt",2
"582.txt",2
"583.txt",7
"584.txt",4
"585.txt",3
"586.txt",3
"587.txt",9
"588.txt",9
"589.txt",4
"58.txt",4
"590.txt",4
"591.txt",9
"592.txt",6
"593.txt",3
"595.txt",4
"596.txt",1
"597.txt",5
"598.txt",5
"599.txt",9
"59.txt",1
"5.txt",4
"600.txt",7
"601.txt",2
"602.txt",1
"603.txt",1
"604.txt",9
"605.txt",6
"606.txt",3
"607.txt",6
"608.txt",8
"609.txt",6
"60.txt",3
"610.txt",3
"611.txt",9
"612.txt",2
"613.txt",3
"614.txt",9
"615.txt",2
"616.txt",1
"617.txt",1
"618.txt",3
"619.txt",6
"61.txt",4
"620.txt",2
"621.txt",6
"622.txt",4
"623.txt",4
"624.txt",4
"625.txt",1
"626.txt",1
"627.txt",3
"628.txt",3
"629.txt",6
"62.txt",4
"630.txt",9
"631.txt",2
"632.txt",4
"633.txt",2
"634.txt",3
"635.txt",1
"636.txt",4
"637.txt",6
"639.txt",8
"63.txt",3
"640.txt",4
"641.txt",6
"642.txt",6
"643.txt",1
"644.txt",8
"645.txt",7
"646.txt",3
"647.txt",5
"648.txt",6
"649.txt",6
"64.txt",9
"650.txt",1
"651.txt",6
"652.txt",6
"653.txt",7
"654.txt",6
"655.txt",1
"656.txt",1
"657.txt",3
"658.txt",5
"659.txt",6
"65.txt",1
"660.txt",3
"661.txt",1
"662.txt",2
"663.txt",1
"664.txt",5
"665.txt",1
"666.txt",3
"667.txt",3
"668.txt",7
"669.txt",3
"66.txt",4
"670.txt",1
"671.txt",2
"672.txt",9
"673.txt",2
"674.txt",1
"675.txt",7
"676.txt",2
"677.txt",9
"678.txt",7
"679.txt",2
"67.txt",1
"680.txt",2
"681.txt",1
"682.txt",1
"683.txt",2
"684.txt",9
"685.txt",9
"686.txt",9
"687.txt",2
"688.txt",5
"689.txt",1
"68.txt",1
"690.txt",1
"691.txt",1
"692.txt",1
"693.txt",3
"694.txt",3
"695.txt",2
"696.txt",6
"697.txt",6
"698.txt",4
"699.txt",10
"69.txt",4
"6.txt",4
"700.txt",3
"701.txt",8
"702.txt",3
"703.txt",4
"704.txt",2
"705.txt",2
"706.txt",7
"707.txt",9
"708.txt",2
"709.txt",1
"70.txt",4
"710.txt",5
"711.txt",2
"712.txt",3
"713.txt",7
"714.txt",2
"715.txt",2
"716.txt",2
"717.txt",6
"718.txt",2
"719.txt",6
"71.txt",10
"720.txt",1
"721.txt",10
"722.txt",1
"723.txt",4
"724.txt",4
"725.txt",1
"726.txt",9
"727.txt",6
"728.txt",6
"729.txt",4
"72.txt",4
"730.txt",6
"731.txt",6
"732.txt",6
"733.txt",10
"734.txt",5
"735.txt",5
"736.txt",4
"737.txt",10
"738.txt",7
"739.txt",6
"73.txt",4
"740.txt",6
"741.txt",10
"742.txt",3
"743.txt",9
"744.txt",5
"745.txt",5
"746.txt",2
"747.txt",2
"748.txt",5
"749.txt",2
"74.txt",1
"750.txt",9
"751.txt",2
"752.txt",2
"753.txt",3
"754.txt",1
"755.txt",10
"756.txt",6
"757.txt",5
"758.txt",8
"759.txt",2
"75.txt",2
"760.txt",4
"761.txt",5
"762.txt",6
"763.txt",6
"764.txt",2
"765.txt",4
"766.txt",2
"767.txt",3
"768.txt",6
"769.txt",2
"76.txt",2
"770.txt",2
"772.txt",2
"773.txt",2
"774.txt",6
"775.txt",2
"776.txt",2
"777.txt",2
"778.txt",2
"779.txt",2
"77.txt",4
"780.txt",2
"781.txt",10
"783.txt",2
"784.txt",2
"785.txt",1
"786.txt",2
"787.txt",2
"788.txt",4
"789.txt",6
"78.txt",4
"790.txt",1
"791.txt",2
"792.txt",1
"793.txt",2
"794.txt",2
"795.txt",7
"796.txt",9
"797.txt",10
"798.txt",10
"799.txt",5
"79.txt",4
"7.txt",4
"800.txt",6
"801.txt",7
"802.txt",7
"803.txt",3
"804.txt",9
"805.txt",9
"806.txt",1
"807.txt",10
"808.txt",6
"809.txt",1
"80.txt",3
"810.txt",1
"811.txt",3
"812.txt",4
"814.txt",8
"815.txt",10
"816.txt",2
"817.txt",10
"818.txt",3
"819.txt",6
"81.txt",2
"820.txt",2
"822.txt",10
"823.txt",2
"824.txt",3
"825.txt",9
"826.txt",2
"827.txt",3
"828.txt",5
"829.txt",9
"82.txt",2
"830.txt",2
"831.txt",7
"832.txt",1
"833.txt",1
"834.txt",3
"835.txt",2
"836.txt",3
"837.txt",8
"838.txt",8
"839.txt",1
"83.txt",4
"840.txt",3
"841.txt",9
"842.txt",3
"843.txt",2
"844.txt",1
"845.txt",2
"846.txt",2
"847.txt",6
"848.txt",8
"849.txt",2
"84.txt",9
"850.txt",1
"851.txt",5
"852.txt",3
"853.txt",6
"854.txt",6
"855.txt",3
"856.txt",8
"857.txt",1
"858.txt",1
"859.txt",5
"85.txt",2
"860.txt",7
"861.txt",8
"862.txt",2
"863.txt",1
"864.txt",1
"865.txt",8
"866.txt",8
"867.txt",8
"868.txt",8
"869.txt",10
"86.txt",2
"870.txt",2
"871.txt",3
"872.txt",2
"873.txt",1
"874.txt",1
"875.txt",8
"876.txt",10
"877.txt",8
"878.txt",5
"879.txt",1
"87.txt",9
"880.txt",9
"881.txt",8
"882.txt",8
"883.txt",2
"884.txt",8
"885.txt",7
"886.txt",5
"887.txt",2
"888.txt",10
"889.txt",7
"88.txt",7
"890.txt",3
"891.txt",8
"892.txt",9
"893.txt",6
"894.txt",6
"895.txt",6
"896.txt",4
"897.txt",7
"898.txt",6
"899.txt",2
"89.txt",1
"8.txt",8
"900.txt",6
"901.txt",10
"902.txt",8
"903.txt",6
"904.txt",6
"905.txt",9
"906.txt",2
"907.txt",10
"908.txt",5
"909.txt",5
"90.txt",4
"910.txt",8
"911.txt",6
"912.txt",4
"913.txt",1
"914.txt",8
"915.txt",2
"916.txt",1
"917.txt",9
"918.txt",2
"919.txt",4
"91.txt",9
"920.txt",1
"921.txt",3
"922.txt",9
"923.txt",3
"924.txt",1
"925.txt",1
"926.txt",1
"927.txt",2
"928.txt",7
"929.txt",7
"92.txt",4
"930.txt",4
"931.txt",2
"932.txt",10
"933.txt",5
"934.txt",7
"935.txt",3
"936.txt",5
"937.txt",10
"938.txt",4
"939.txt",5
"93.txt",1
"940.txt",3
"941.txt",8
"942.txt",1
"943.txt",5
"944.txt",9
"945.txt",9
"946.txt",9
"947.txt",7
"948.txt",5
"949.txt",9
"94.txt",2
"950.txt",2
"951.txt",5
"952.txt",1
"953.txt",1
"954.txt",1
"955.txt",5
"956.txt",8
"957.txt",7
"958.txt",9
"959.txt",9
"95.txt",4
"960.txt",1
"961.txt",1
"962.txt",9
"963.txt",4
"964.txt",9
"965.txt",9
"966.txt",6
"967.txt",2
"968.txt",8
"969.txt",8
"96.txt",9
"970.txt",5
"971.txt",6
"972.txt",10
"973.txt",8
"975.txt",1
"976.txt",4
"977.txt",8
"978.txt",6
"979.txt",6
"97.txt",2
"980.txt",9
"981.txt",4
"982.txt",5
"983.txt",10
"984.txt",8
"985.txt",6
"986.txt",8
"987.txt",6
"988.txt",5
"989.txt",10
"98.txt",4
"990.txt",6
"991.txt",5
"992.txt",1
"993.txt",9
"994.txt",5
"995.txt",1
"996.txt",1
"997.txt",2
"998.txt",9
"999.txt",1
"99.txt",2
"9.txt",5
