"","V1"
"387.txt",1
"3880.txt",2
"3881.txt",8
"3882.txt",3
"3883.txt",2
"3884.txt",6
"3885.txt",3
"3886.txt",7
"3887.txt",2
"3888.txt",3
"3889.txt",2
"388.txt",3
"3890.txt",7
"3891.txt",3
"3892.txt",6
"3893.txt",6
"3894.txt",3
"3895.txt",7
"3896.txt",4
"3897.txt",4
"3898.txt",8
"3899.txt",6
"389.txt",2
"38.txt",9
"3900.txt",3
"3901.txt",1
"3902.txt",2
"3903.txt",6
"3904.txt",3
"3905.txt",7
"3906.txt",2
"3907.txt",7
"3908.txt",2
"3909.txt",2
"390.txt",7
"3910.txt",10
"3911.txt",4
"3912.txt",10
"3913.txt",10
"3914.txt",1
"3915.txt",6
"3917.txt",6
"3918.txt",6
"3919.txt",2
"391.txt",2
"3920.txt",7
"3921.txt",10
"3922.txt",2
"3923.txt",3
"3924.txt",2
"3925.txt",4
"3926.txt",4
"3927.txt",6
"3928.txt",6
"3929.txt",2
"392.txt",4
"3930.txt",10
"3931.txt",10
"3932.txt",6
"3933.txt",9
"3934.txt",7
"3935.txt",1
"3936.txt",3
"3937.txt",3
"3938.txt",2
"3939.txt",6
"393.txt",2
"3940.txt",6
"3941.txt",6
"3942.txt",7
"3943.txt",6
"3944.txt",2
"3945.txt",6
"3946.txt",3
"3947.txt",6
"3948.txt",9
"3949.txt",6
"394.txt",1
"3950.txt",6
"3951.txt",3
"3952.txt",7
"3953.txt",6
"3954.txt",2
"3955.txt",6
"3956.txt",6
"3957.txt",6
"3958.txt",6
"3959.txt",6
"395.txt",5
"3960.txt",6
"3961.txt",6
"3962.txt",6
"3963.txt",6
"3964.txt",6
"3965.txt",2
"3966.txt",1
"3967.txt",2
"3968.txt",2
"3969.txt",6
"396.txt",1
"3970.txt",6
"3971.txt",6
"3972.txt",7
"3973.txt",6
"3974.txt",6
"3975.txt",3
"3976.txt",6
"3977.txt",2
"3978.txt",6
"3979.txt",6
"397.txt",2
"3980.txt",2
"3981.txt",6
"3982.txt",3
"3983.txt",3
"3984.txt",6
"3985.txt",6
"3986.txt",7
"3987.txt",10
"3988.txt",6
"3989.txt",6
"398.txt",7
"3990.txt",6
"3991.txt",3
"3992.txt",6
"3993.txt",6
"3994.txt",4
"3995.txt",4
"3996.txt",4
"3997.txt",3
"3998.txt",4
"3999.txt",4
"399.txt",8
"39.txt",1
"3.txt",1
"4000.txt",1
"4001.txt",1
"4002.txt",1
"4003.txt",3
"4004.txt",4
"4005.txt",10
"4006.txt",3
"4007.txt",1
"4008.txt",3
"4009.txt",4
"400.txt",7
"4010.txt",4
"4011.txt",2
"4012.txt",8
"4013.txt",4
"4014.txt",4
"4015.txt",1
"4016.txt",4
"4017.txt",2
"4019.txt",8
"401.txt",8
"4020.txt",8
"4022.txt",2
"4023.txt",1
"4024.txt",2
"4025.txt",5
"4026.txt",4
"4027.txt",4
"4028.txt",2
"4029.txt",3
"402.txt",7
"4030.txt",8
"4031.txt",3
"4032.txt",6
"4033.txt",6
"4034.txt",6
"4035.txt",6
"4036.txt",2
"4037.txt",6
"4038.txt",9
"4039.txt",7
"403.txt",1
"4040.txt",8
"4041.txt",6
"4042.txt",3
"4043.txt",1
"4044.txt",6
"4045.txt",2
"4046.txt",6
"4047.txt",6
"4048.txt",2
"4049.txt",6
"404.txt",9
"4050.txt",4
"4051.txt",6
"4052.txt",2
"4053.txt",5
"4054.txt",6
"4055.txt",4
"4056.txt",2
"4057.txt",2
"4058.txt",1
"4059.txt",1
"405.txt",1
"4060.txt",3
"4061.txt",2
"4062.txt",4
"4063.txt",2
"4064.txt",5
"4065.txt",5
"4066.txt",2
"4067.txt",5
"4068.txt",5
"4069.txt",1
"406.txt",7
"4070.txt",9
"4071.txt",1
"4072.txt",3
"4073.txt",6
"4074.txt",6
"4075.txt",6
"4076.txt",3
"4077.txt",6
"4078.txt",2
"4079.txt",5
"4080.txt",6
"4081.txt",2
"4082.txt",2
"4083.txt",9
"4084.txt",5
"4085.txt",3
"4086.txt",2
"4087.txt",6
"4088.txt",3
"4089.txt",1
"408.txt",3
"4090.txt",6
"4091.txt",1
"4092.txt",8
"4093.txt",3
"4094.txt",1
"4095.txt",7
"4096.txt",3
"4097.txt",7
"4098.txt",2
"4099.txt",8
"409.txt",2
"40.txt",3
"4100.txt",5
"4101.txt",9
"4102.txt",4
"4103.txt",2
"4104.txt",9
"4105.txt",1
"4106.txt",2
"4107.txt",1
"4108.txt",7
"4109.txt",3
"410.txt",8
"4110.txt",9
"4111.txt",7
"4112.txt",9
"4113.txt",3
"4114.txt",1
"4115.txt",6
"4116.txt",2
"4117.txt",1
"4118.txt",7
"4119.txt",7
"411.txt",1
"4120.txt",4
"4121.txt",7
"4122.txt",6
"4123.txt",8
"4124.txt",8
"4125.txt",4
"4126.txt",4
"4127.txt",2
"4128.txt",8
"4129.txt",4
"412.txt",8
"4130.txt",5
"4131.txt",2
"4132.txt",2
"4133.txt",10
"4134.txt",2
"4135.txt",4
"4136.txt",1
"4137.txt",4
"4138.txt",8
"4139.txt",9
"413.txt",9
"4140.txt",4
"4141.txt",4
"4142.txt",4
"4143.txt",4
"4144.txt",4
"4145.txt",7
"4146.txt",4
"4147.txt",4
"4148.txt",4
"4149.txt",4
"414.txt",3
"4150.txt",4
"4151.txt",4
"4152.txt",4
"4153.txt",4
"4154.txt",4
"4155.txt",4
"4156.txt",2
"4157.txt",4
"4158.txt",3
"4159.txt",2
"415.txt",4
"4160.txt",2
"4161.txt",1
"4162.txt",4
"4163.txt",10
"4164.txt",4
"4165.txt",4
"4166.txt",3
"4167.txt",3
"4168.txt",10
"4169.txt",2
"416.txt",7
"4170.txt",1
"4171.txt",8
"4172.txt",4
"4173.txt",4
"4174.txt",8
"4175.txt",4
"4177.txt",9
"4178.txt",4
"4179.txt",4
"417.txt",4
"4180.txt",3
"4181.txt",6
"4182.txt",2
"4183.txt",8
"4184.txt",5
"4185.txt",2
"4186.txt",2
"4187.txt",3
"4188.txt",4
"4189.txt",7
"418.txt",8
"4190.txt",6
"4191.txt",10
"4192.txt",6
"4193.txt",3
"4194.txt",4
"4195.txt",4
"4196.txt",10
"4197.txt",8
"4198.txt",2
"4199.txt",2
"419.txt",8
"41.txt",3
"4200.txt",4
"4201.txt",3
"4202.txt",4
"4203.txt",1
"4204.txt",8
"4205.txt",9
"4206.txt",9
"4207.txt",1
"4208.txt",1
"4209.txt",3
"420.txt",4
"4210.txt",3
"4211.txt",5
"4212.txt",4
"4213.txt",3
"4214.txt",8
"4215.txt",6
"4216.txt",6
"4217.txt",1
"4218.txt",3
"4219.txt",6
"421.txt",8
"4220.txt",6
"4221.txt",1
"4222.txt",3
"4223.txt",2
"4224.txt",6
"4225.txt",6
"4226.txt",2
"4227.txt",2
"4228.txt",3
"4229.txt",6
"422.txt",5
"4230.txt",1
"4231.txt",6
"4232.txt",2
"4233.txt",9
"4234.txt",2
"4235.txt",2
"4236.txt",10
"4237.txt",2
"4238.txt",4
"4239.txt",3
"423.txt",5
"4240.txt",3
"4241.txt",3
"4242.txt",2
"4243.txt",2
"4244.txt",7
"4245.txt",4
"4246.txt",5
"4247.txt",4
"4248.txt",3
"4249.txt",7
"424.txt",8
"4250.txt",5
"4251.txt",9
"4252.txt",4
"4253.txt",5
"4254.txt",3
"4255.txt",7
"4256.txt",5
"4257.txt",5
"4258.txt",5
"4259.txt",5
"425.txt",1
"4260.txt",9
"4261.txt",7
"4262.txt",4
"4264.txt",7
"4265.txt",5
"4266.txt",1
"4267.txt",8
"4268.txt",5
"4269.txt",7
"426.txt",7
"4270.txt",7
"4271.txt",6
"4272.txt",8
"4273.txt",1
"4274.txt",6
"4275.txt",1
"4276.txt",7
"4277.txt",7
"4278.txt",5
"4279.txt",5
"427.txt",8
"4280.txt",5
"4281.txt",1
"4283.txt",2
"4284.txt",6
"4285.txt",7
"4286.txt",9
"4287.txt",5
"4288.txt",5
"4289.txt",8
"428.txt",1
"4290.txt",5
"4291.txt",5
"4292.txt",3
"4293.txt",5
"4294.txt",5
"4295.txt",1
"4296.txt",1
"4297.txt",4
"4298.txt",1
"4299.txt",5
"429.txt",4
"42.txt",8
"4300.txt",5
"4301.txt",1
"4302.txt",6
"4303.txt",5
"4304.txt",5
"4305.txt",5
"4306.txt",9
"4307.txt",5
"4308.txt",5
"4309.txt",9
"430.txt",1
"4310.txt",10
"4311.txt",5
"4312.txt",5
"4313.txt",5
"4314.txt",5
"4315.txt",4
"4316.txt",5
"4317.txt",1
"4318.txt",5
"4319.txt",8
"431.txt",3
"4320.txt",1
"4321.txt",5
"4322.txt",6
"4323.txt",5
"4324.txt",6
"4325.txt",6
"4326.txt",3
"4327.txt",1
"4328.txt",5
"4329.txt",5
"432.txt",7
"4330.txt",4
"4331.txt",3
"4332.txt",5
"4333.txt",3
"4334.txt",1
"4335.txt",6
"4336.txt",1
"4337.txt",5
"4338.txt",3
"4339.txt",5
"433.txt",1
"4340.txt",9
"4341.txt",1
"4342.txt",5
"4343.txt",3
"4344.txt",3
"4345.txt",5
"4346.txt",5
"4347.txt",6
"4348.txt",1
"4349.txt",8
"434.txt",8
"4350.txt",2
"4351.txt",1
"4352.txt",2
"4353.txt",1
"4354.txt",1
"4355.txt",4
"4356.txt",9
"4357.txt",4
"4358.txt",2
"4359.txt",1
"435.txt",7
"4360.txt",5
"4361.txt",8
"4362.txt",9
"4363.txt",5
"4364.txt",4
"4365.txt",5
"4366.txt",8
"4367.txt",1
"4368.txt",7
"4369.txt",8
"436.txt",8
"4370.txt",7
"4371.txt",7
"4372.txt",4
"4373.txt",10
"4374.txt",10
"4375.txt",8
"4376.txt",7
"4377.txt",7
"4378.txt",3
"4379.txt",1
"437.txt",8
"4380.txt",8
"4381.txt",5
"4382.txt",1
"4383.txt",3
"4384.txt",1
"4386.txt",8
"4387.txt",7
"4388.txt",6
"4389.txt",9
"438.txt",8
"4390.txt",1
"4391.txt",1
"4392.txt",4
"4393.txt",6
"4394.txt",1
"4395.txt",8
"4396.txt",5
"4397.txt",7
"4398.txt",4
"4399.txt",8
"439.txt",10
"43.txt",3
"4400.txt",3
"4401.txt",7
"4402.txt",9
"4403.txt",2
"4404.txt",7
"4405.txt",9
"4406.txt",10
"4408.txt",4
"4409.txt",4
"440.txt",3
"4410.txt",7
"4411.txt",2
"4412.txt",7
"4413.txt",5
"4414.txt",7
"4415.txt",4
"4416.txt",8
"4417.txt",10
"4418.txt",6
"4419.txt",2
"441.txt",10
"4420.txt",7
"4421.txt",4
"4422.txt",9
"4423.txt",3
"4424.txt",9
"4425.txt",1
"4426.txt",8
"4427.txt",8
"4428.txt",1
"4429.txt",10
"442.txt",9
"4430.txt",9
"4431.txt",4
"4432.txt",6
"4433.txt",10
"4434.txt",8
"4435.txt",2
"4436.txt",5
"4437.txt",1
"4438.txt",9
"4439.txt",7
"443.txt",7
"4440.txt",4
"4441.txt",4
"4442.txt",7
"4443.txt",7
"4444.txt",3
"4445.txt",8
"4446.txt",8
"4447.txt",3
"4448.txt",10
"4449.txt",5
"444.txt",7
"4450.txt",7
"4451.txt",5
"4452.txt",4
"4453.txt",4
"4454.txt",6
"4455.txt",1
"4456.txt",6
"4457.txt",8
"4458.txt",10
"4459.txt",6
"445.txt",7
"4460.txt",2
"4461.txt",3
"4462.txt",5
"4463.txt",2
"4464.txt",7
"4465.txt",10
"4466.txt",2
"4467.txt",10
"4468.txt",10
"4469.txt",3
"446.txt",6
"4470.txt",1
"4471.txt",9
"4472.txt",7
"4473.txt",7
"4474.txt",3
"4475.txt",2
"4476.txt",9
"4477.txt",7
"4478.txt",1
"4479.txt",3
"447.txt",7
"4480.txt",3
"4481.txt",7
"4482.txt",3
"4483.txt",10
"4484.txt",1
"4485.txt",7
"4486.txt",7
"4487.txt",10
"4488.txt",3
"4489.txt",7
"448.txt",7
"4490.txt",9
"4491.txt",3
"4492.txt",4
"4493.txt",10
"4494.txt",10
"4495.txt",8
"4496.txt",2
"4497.txt",1
"4498.txt",6
"4499.txt",7
"449.txt",3
"44.txt",6
"4500.txt",7
"4501.txt",4
"4502.txt",3
"4503.txt",4
"4504.txt",6
"4505.txt",1
"4506.txt",2
"4507.txt",7
"4508.txt",4
"4509.txt",1
"450.txt",4
"4510.txt",3
"4511.txt",7
"4512.txt",8
"4513.txt",8
"4514.txt",7
"4515.txt",1
"4516.txt",1
"4517.txt",7
"4518.txt",2
"4519.txt",2
"451.txt",8
"4520.txt",2
"4521.txt",10
"4522.txt",4
"4523.txt",2
"4524.txt",1
"4525.txt",4
"4526.txt",1
"4527.txt",10
"4528.txt",7
"4529.txt",2
"452.txt",10
"4530.txt",8
"4531.txt",7
"4532.txt",10
"4533.txt",10
"4534.txt",8
"4535.txt",1
"4536.txt",4
"4537.txt",7
"4538.txt",4
"4539.txt",2
"453.txt",8
"4540.txt",2
"4541.txt",7
"4542.txt",6
"4543.txt",10
"4544.txt",3
"4545.txt",1
"4546.txt",10
"4547.txt",7
"4548.txt",1
"4549.txt",4
"454.txt",7
"4550.txt",7
"4551.txt",7
"4552.txt",5
"4553.txt",3
"4554.txt",7
"4555.txt",9
"4556.txt",2
"4557.txt",10
"4558.txt",5
"4559.txt",7
"455.txt",10
"4560.txt",3
"4561.txt",1
"4562.txt",7
"4563.txt",1
"4564.txt",9
"4565.txt",2
"4566.txt",4
"4567.txt",10
"4568.txt",10
"4569.txt",7
"456.txt",7
"4570.txt",8
"4571.txt",10
"4572.txt",9
"4573.txt",1
"4574.txt",7
"4575.txt",1
"4576.txt",9
"4577.txt",8
"4578.txt",10
"4579.txt",2
"457.txt",3
"4580.txt",3
"4581.txt",2
"4582.txt",6
"4583.txt",7
"4584.txt",3
"4585.txt",4
"4586.txt",7
"4587.txt",2
"4588.txt",2
"4589.txt",4
"458.txt",2
"4590.txt",7
"4591.txt",3
"4592.txt",8
"4593.txt",7
"4594.txt",2
"4595.txt",8
"4596.txt",8
"4597.txt",2
"4598.txt",1
"4599.txt",5
"459.txt",7
"45.txt",2
"4600.txt",1
"4601.txt",7
"4602.txt",2
"4603.txt",9
"4604.txt",7
"4605.txt",1
"4606.txt",3
"4607.txt",4
"4609.txt",7
"460.txt",3
"4610.txt",2
"4611.txt",7
"4612.txt",7
"4613.txt",7
"4614.txt",6
"4615.txt",10
"4616.txt",10
"4617.txt",1
"4618.txt",1
"4619.txt",9
"461.txt",2
"4620.txt",6
"4621.txt",6
"4622.txt",8
"4623.txt",1
"4624.txt",4
"4625.txt",4
"4626.txt",4
"4627.txt",3
"4628.txt",3
"4629.txt",2
"462.txt",7
"4630.txt",6
"4632.txt",5
"4633.txt",5
"4634.txt",4
"4635.txt",9
"4636.txt",1
"4637.txt",2
"4638.txt",1
"463.txt",9
"4640.txt",9
"4641.txt",4
"4642.txt",2
"4643.txt",9
"4644.txt",4
"4645.txt",3
"4646.txt",3
"4647.txt",9
"4648.txt",3
"4649.txt",9
"464.txt",2
"4650.txt",3
"4651.txt",9
"4652.txt",3
"4653.txt",3
"4654.txt",10
"4655.txt",9
"4656.txt",5
"4657.txt",3
"4658.txt",3
"4659.txt",8
"465.txt",7
"4660.txt",9
"4661.txt",6
"4662.txt",4
"4663.txt",1
"4664.txt",2
"4665.txt",3
"4666.txt",1
"4667.txt",7
"4668.txt",3
"4669.txt",3
"466.txt",1
"4670.txt",3
"4671.txt",7
"4672.txt",2
"4673.txt",1
"4674.txt",10
"4675.txt",9
"4676.txt",9
"4677.txt",9
"4678.txt",1
"4679.txt",1
"467.txt",3
"4680.txt",6
"4681.txt",6
"4682.txt",2
"4683.txt",2
"4684.txt",9
"4685.txt",9
"4686.txt",9
"4687.txt",7
"4688.txt",8
"468.txt",8
"4690.txt",6
"4691.txt",1
"4692.txt",8
"4693.txt",9
"4694.txt",3
"4695.txt",9
"4697.txt",1
"4699.txt",8
"469.txt",1
"46.txt",8
"4700.txt",9
"4701.txt",1
"4702.txt",1
"4705.txt",9
"4707.txt",3
"4708.txt",2
"4709.txt",1
"470.txt",2
"4710.txt",8
"4712.txt",1
"4713.txt",3
"4714.txt",8
"4715.txt",9
"4716.txt",1
"4717.txt",3
"4718.txt",5
"4719.txt",5
"471.txt",7
"4720.txt",9
"4721.txt",2
"4722.txt",2
"4723.txt",1
"4724.txt",6
"4725.txt",7
"4726.txt",2
"4727.txt",2
"4728.txt",2
"4729.txt",2
"472.txt",1
"4730.txt",6
"4731.txt",2
"4732.txt",7
"4733.txt",2
"4734.txt",2
"4735.txt",2
"4736.txt",2
"4737.txt",4
"4738.txt",3
"4739.txt",2
"473.txt",3
"4740.txt",2
"4741.txt",2
"4742.txt",2
"4743.txt",1
"4745.txt",3
"4746.txt",1
"4747.txt",2
"4748.txt",1
"4749.txt",2
"474.txt",7
"4750.txt",2
"4751.txt",2
"4752.txt",2
"4753.txt",2
"4754.txt",2
"4755.txt",2
"4756.txt",2
"4757.txt",2
"4758.txt",2
"4759.txt",1
"475.txt",8
"4760.txt",2
"4761.txt",2
"4762.txt",5
"4763.txt",2
"4764.txt",7
"4765.txt",7
"4766.txt",10
"4767.txt",2
"4769.txt",1
"476.txt",7
"4770.txt",10
"4771.txt",1
"4772.txt",2
"4773.txt",2
"4774.txt",4
"4775.txt",9
"4776.txt",2
"4777.txt",5
"4778.txt",2
"4779.txt",3
"477.txt",10
"4780.txt",8
"4781.txt",8
"4782.txt",2
"4783.txt",2
"4784.txt",2
"4785.txt",7
"4786.txt",2
"4787.txt",3
"4788.txt",3
"4789.txt",6
"478.txt",8
"4790.txt",7
"4791.txt",8
"4792.txt",2
"4793.txt",2
"4794.txt",7
"4795.txt",4
"4796.txt",5
"4797.txt",10
"4798.txt",5
"4799.txt",6
"479.txt",7
"47.txt",6
"4800.txt",2
"4801.txt",1
"4802.txt",2
"4803.txt",4
"4804.txt",9
"4805.txt",2
"4806.txt",2
"4807.txt",4
"4808.txt",2
"4809.txt",9
"480.txt",6
"4810.txt",2
"4811.txt",7
"4812.txt",2
"4813.txt",1
"4814.txt",1
"4815.txt",7
"4816.txt",2
"4817.txt",9
"4819.txt",1
"481.txt",6
"4820.txt",1
"4821.txt",6
"4822.txt",3
"4823.txt",6
"4824.txt",1
"4825.txt",1
"4826.txt",1
"4827.txt",2
"4828.txt",10
"4829.txt",5
"482.txt",4
"4830.txt",1
"4831.txt",6
"4832.txt",6
"4833.txt",6
"4834.txt",3
"4835.txt",7
"4836.txt",6
"4837.txt",6
"4838.txt",7
"4839.txt",9
"483.txt",3
"4840.txt",4
"4841.txt",7
"4842.txt",3
"4843.txt",1
"4844.txt",7
"4845.txt",8
"4846.txt",7
"4847.txt",3
"4848.txt",1
"4849.txt",1
"484.txt",8
"4850.txt",5
"4851.txt",6
"4852.txt",1
"4853.txt",7
"4854.txt",2
"4855.txt",6
"4856.txt",1
"4857.txt",7
"4858.txt",6
"4859.txt",1
"485.txt",8
"4860.txt",9
"4861.txt",6
"4862.txt",1
"4863.txt",5
"4864.txt",1
"4865.txt",3
"4866.txt",6
"4867.txt",6
"4868.txt",2
"4869.txt",3
"486.txt",7
"4870.txt",8
"4871.txt",10
"4872.txt",8
"4873.txt",2
"4874.txt",5
"4875.txt",3
"4876.txt",6
"4877.txt",4
"4878.txt",3
"4879.txt",1
"487.txt",1
"4880.txt",6
"4881.txt",3
"4882.txt",7
"4883.txt",6
"4884.txt",9
"4885.txt",3
"4886.txt",3
"4887.txt",2
"4888.txt",10
"4889.txt",3
"488.txt",7
"4890.txt",5
"4891.txt",1
"4892.txt",9
"4893.txt",2
"4894.txt",4
"4895.txt",8
"4896.txt",9
"4897.txt",2
"4898.txt",5
"4899.txt",4
"489.txt",9
"48.txt",2
"4900.txt",1
"4901.txt",5
"4902.txt",7
"4903.txt",6
"4904.txt",6
"4905.txt",2
"4906.txt",2
"4907.txt",5
"4908.txt",6
"4909.txt",2
"490.txt",5
"4910.txt",4
"4911.txt",7
"4912.txt",6
"4913.txt",6
"4914.txt",5
"4915.txt",3
"4916.txt",8
"4917.txt",9
"4918.txt",9
"4919.txt",3
"491.txt",8
"4920.txt",6
"4921.txt",2
"4922.txt",1
"4923.txt",5
"4924.txt",1
"4925.txt",8
"4926.txt",2
"4927.txt",5
"4928.txt",5
"4930.txt",3
"4931.txt",1
"4932.txt",7
"4933.txt",5
"4934.txt",9
"4935.txt",1
"4936.txt",6
"4937.txt",4
"4938.txt",6
"4939.txt",7
"493.txt",9
"4940.txt",1
"4941.txt",9
"4942.txt",2
"4943.txt",4
"4944.txt",2
"4945.txt",5
"4946.txt",10
"4947.txt",4
"4948.txt",4
"4949.txt",5
"494.txt",4
"4950.txt",1
"4951.txt",1
"4952.txt",3
"4953.txt",8
"4954.txt",2
"4955.txt",2
"4956.txt",4
"4957.txt",4
"4958.txt",3
"4959.txt",2
"495.txt",1
"4960.txt",2
"4961.txt",4
"4962.txt",1
"4963.txt",4
"4964.txt",4
"4965.txt",1
"4966.txt",1
"4967.txt",4
"4968.txt",4
"4969.txt",9
"496.txt",7
"4970.txt",2
"4971.txt",1
"4972.txt",2
"4973.txt",2
"4974.txt",8
"4975.txt",4
"4976.txt",1
"4977.txt",4
"4978.txt",8
"4979.txt",9
"497.txt",8
"4980.txt",3
"4981.txt",2
"4982.txt",9
"4983.txt",7
"4984.txt",4
"4985.txt",1
"4986.txt",2
"4987.txt",4
"4988.txt",4
"4989.txt",4
"498.txt",4
"4990.txt",3
"4991.txt",4
"4992.txt",2
"4993.txt",9
"4994.txt",3
"4995.txt",7
"4996.txt",1
"4997.txt",6
"4998.txt",2
"4999.txt",1
"499.txt",1
"49.txt",7
"4.txt",4
"5000.txt",2
"5001.txt",8
"5002.txt",9
"5003.txt",9
"5004.txt",3
"5005.txt",6
"5006.txt",2
"5007.txt",1
"5008.txt",5
"5009.txt",3
"500.txt",10
"5010.txt",9
"5011.txt",7
"5012.txt",1
"5013.txt",9
"5014.txt",5
"5015.txt",6
"5016.txt",6
"5017.txt",7
"5018.txt",9
"5019.txt",9
"501.txt",2
"5020.txt",9
"5021.txt",7
"5022.txt",4
"5023.txt",3
"5024.txt",2
"5025.txt",6
"5026.txt",3
"5027.txt",3
"5028.txt",1
"5029.txt",2
"502.txt",1
"5030.txt",7
"5031.txt",1
"5032.txt",9
"5033.txt",3
"5034.txt",9
"5035.txt",2
"5036.txt",6
"5037.txt",2
"5038.txt",7
"5039.txt",9
"503.txt",7
"5040.txt",9
"5041.txt",5
"5042.txt",6
"5043.txt",8
"5044.txt",1
"5045.txt",2
"5046.txt",3
"5047.txt",5
"5048.txt",8
"5049.txt",9
"504.txt",4
"5050.txt",9
"5051.txt",2
"5052.txt",6
"5053.txt",3
"5054.txt",2
"5055.txt",1
"5056.txt",2
"5057.txt",5
"5058.txt",4
"5059.txt",6
"505.txt",5
"5060.txt",3
"5061.txt",5
"5062.txt",5
"5063.txt",3
"5064.txt",1
"5065.txt",6
"5066.txt",6
"5067.txt",7
"5068.txt",8
"5069.txt",2
"506.txt",7
"5070.txt",5
"5071.txt",1
"5072.txt",1
"5073.txt",2
"5074.txt",5
"5075.txt",2
"5076.txt",5
"5077.txt",5
"5078.txt",5
"5079.txt",8
"507.txt",6
"5080.txt",5
"5081.txt",5
"5082.txt",1
"5083.txt",3
"5084.txt",5
"5085.txt",1
"5086.txt",1
"5087.txt",5
"5088.txt",8
"5089.txt",3
"508.txt",8
"5090.txt",5
"5091.txt",10
"5092.txt",5
"5093.txt",6
"5094.txt",3
"5095.txt",5
"5096.txt",8
"5097.txt",5
"5098.txt",5
"5099.txt",4
"509.txt",7
"50.txt",2
"5100.txt",8
"5101.txt",7
"5102.txt",1
"5103.txt",5
"5104.txt",1
"5105.txt",1
"5106.txt",5
"5107.txt",5
"5108.txt",5
"5109.txt",5
"510.txt",7
"5110.txt",2
"5111.txt",1
"5112.txt",1
"5113.txt",9
"5114.txt",1
"5115.txt",5
"5116.txt",1
"5117.txt",3
"5118.txt",5
"5119.txt",6
"511.txt",10
"5120.txt",1
"5121.txt",5
"5122.txt",1
"5124.txt",5
"5125.txt",6
"5126.txt",1
"5127.txt",2
"5128.txt",4
"5129.txt",5
"512.txt",7
"5130.txt",1
"5131.txt",9
"5132.txt",7
"5133.txt",5
"5134.txt",5
"5135.txt",5
"5136.txt",5
"5137.txt",6
"5138.txt",7
"5139.txt",6
"513.txt",10
"5140.txt",5
"5141.txt",5
"5142.txt",6
"5143.txt",5
"5144.txt",7
"5145.txt",1
"5146.txt",5
"5147.txt",3
"5148.txt",5
"5149.txt",5
"514.txt",6
"5150.txt",4
"5151.txt",5
"5152.txt",5
"5153.txt",1
"5154.txt",10
"5155.txt",7
"5156.txt",10
"5157.txt",4
"5158.txt",7
"5159.txt",1
"515.txt",7
"5160.txt",9
"5161.txt",1
"5162.txt",4
"5163.txt",5
"5164.txt",7
"5165.txt",4
"5166.txt",5
"5167.txt",5
"5168.txt",8
"5169.txt",1
"516.txt",7
"5170.txt",5
"5171.txt",5
"5172.txt",3
"5173.txt",10
"5174.txt",7
"5175.txt",1
"5176.txt",10
"5177.txt",8
"5178.txt",1
"5179.txt",10
"517.txt",7
"519.txt",7
"51.txt",9
"520.txt",7
"521.txt",3
"522.txt",9
"523.txt",1
"524.txt",7
"525.txt",7
"526.txt",7
"527.txt",7
"528.txt",7
"529.txt",7
"52.txt",2
"530.txt",8
"531.txt",9
"532.txt",3
"533.txt",8
"534.txt",5
"535.txt",1
"536.txt",7
"537.txt",8
"538.txt",7
"539.txt",3
"53.txt",9
"540.txt",7
"541.txt",2
"542.txt",7
"543.txt",8
"544.txt",1
"545.txt",3
"546.txt",1
"547.txt",3
"548.txt",7
"549.txt",4
"54.txt",6
"550.txt",7
"551.txt",1
"552.txt",1
"553.txt",10
"554.txt",4
"555.txt",7
"556.txt",3
"557.txt",4
"559.txt",1
"55.txt",9
"560.txt",6
"561.txt",1
"562.txt",8
"563.txt",6
"564.txt",1
"565.txt",2
"566.txt",6
"567.txt",1
"568.txt",1
"569.txt",1
"56.txt",2
"570.txt",4
"571.txt",9
"572.txt",3
"573.txt",1
"574.txt",7
"575.txt",2
"576.txt",7
"577.txt",7
"578.txt",6
"579.txt",1
"57.txt",2
"580.txt",10
"581.txt",10
"582.txt",1
"583.txt",3
"584.txt",8
"585.txt",3
"586.txt",8
"587.txt",8
"588.txt",8
"589.txt",3
"58.txt",2
"590.txt",2
"591.txt",6
"592.txt",1
"593.txt",2
"594.txt",2
"595.txt",3
"596.txt",9
"597.txt",6
"598.txt",3
"599.txt",9
"59.txt",7
"5.txt",4
"600.txt",7
"601.txt",7
"602.txt",1
"603.txt",5
"604.txt",4
"605.txt",2
"607.txt",3
"608.txt",1
"609.txt",7
"60.txt",6
"610.txt",5
"611.txt",1
"612.txt",4
"613.txt",4
"615.txt",1
"617.txt",6
"618.txt",7
"619.txt",1
"61.txt",9
"620.txt",1
"621.txt",7
"622.txt",2
"623.txt",1
"624.txt",4
"625.txt",6
"626.txt",5
"627.txt",6
"628.txt",4
"629.txt",4
"62.txt",3
"630.txt",5
"631.txt",3
"632.txt",10
"633.txt",10
"634.txt",10
"635.txt",8
"636.txt",8
"637.txt",9
"638.txt",7
"639.txt",2
"63.txt",6
"640.txt",1
"641.txt",1
"642.txt",3
"643.txt",3
"644.txt",5
"645.txt",6
"646.txt",8
"647.txt",1
"648.txt",5
"649.txt",3
"64.txt",5
"650.txt",5
"651.txt",7
"652.txt",8
"653.txt",10
"654.txt",5
"655.txt",5
"656.txt",5
"657.txt",9
"658.txt",2
"659.txt",2
"65.txt",1
"660.txt",9
"662.txt",2
"663.txt",1
"664.txt",5
"665.txt",6
"666.txt",8
"667.txt",7
"668.txt",3
"669.txt",8
"66.txt",2
"670.txt",5
"671.txt",9
"672.txt",7
"673.txt",9
"674.txt",1
